                                    25 Oct 2020 16:37:28
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-SPOC



All Solar Panel Groups
----------------------

       Time (UTCG)          Power (W)    Solar Intensity
------------------------    ---------    ---------------
29 Nov 2020 19:18:32.046        9.258           1.000000
29 Nov 2020 19:19:32.046        9.060           1.000000
29 Nov 2020 19:20:32.046        8.817           1.000000
29 Nov 2020 19:21:32.046        8.551           1.000000
29 Nov 2020 19:22:32.046        8.221           1.000000
29 Nov 2020 19:23:32.046        7.871           1.000000
29 Nov 2020 19:24:32.046        7.472           1.000000
29 Nov 2020 19:25:32.046        7.055           1.000000
29 Nov 2020 19:26:32.046        6.970           1.000000
29 Nov 2020 19:27:32.046        7.334           1.000000
29 Nov 2020 19:28:32.046        7.671           1.000000
29 Nov 2020 19:29:32.046        7.968           1.000000
29 Nov 2020 19:30:32.046        8.229           1.000000
29 Nov 2020 19:31:32.046        0.000           0.000000
29 Nov 2020 19:32:32.046        0.000           0.000000
29 Nov 2020 19:33:32.046        0.000           0.000000
29 Nov 2020 19:34:32.046        0.000           0.000000
29 Nov 2020 19:35:32.046        0.000           0.000000
29 Nov 2020 19:36:32.046        0.000           0.000000
29 Nov 2020 19:37:32.046        0.000           0.000000
29 Nov 2020 19:38:32.046        0.000           0.000000
29 Nov 2020 19:39:32.046        0.000           0.000000
29 Nov 2020 19:40:32.046        0.000           0.000000
29 Nov 2020 19:41:32.046        0.000           0.000000
29 Nov 2020 19:42:32.046        0.000           0.000000
29 Nov 2020 19:43:32.046        0.000           0.000000
29 Nov 2020 19:44:32.046        0.000           0.000000
29 Nov 2020 19:45:32.046        0.000           0.000000
29 Nov 2020 19:46:32.046        0.000           0.000000
29 Nov 2020 19:47:32.046        0.000           0.000000
29 Nov 2020 19:48:32.046        0.000           0.000000
29 Nov 2020 19:49:32.046        0.000           0.000000
29 Nov 2020 19:50:32.046        0.000           0.000000
29 Nov 2020 19:51:32.046        0.000           0.000000
29 Nov 2020 19:52:32.046        0.000           0.000000
29 Nov 2020 19:53:32.046        0.000           0.000000
29 Nov 2020 19:54:32.046        0.000           0.000000
29 Nov 2020 19:55:32.046        0.000           0.000000
29 Nov 2020 19:56:32.046        0.000           0.000000
29 Nov 2020 19:57:32.046        0.000           0.000000
29 Nov 2020 19:58:32.046        0.000           0.000000
29 Nov 2020 19:59:32.046        0.000           0.000000
29 Nov 2020 20:00:32.046        0.000           0.000000
29 Nov 2020 20:01:32.046        0.000           0.000000
29 Nov 2020 20:02:32.046        0.000           0.000000
29 Nov 2020 20:03:32.046        0.000           0.000000
29 Nov 2020 20:04:32.046        0.000           0.000000
29 Nov 2020 20:05:32.046        0.000           0.000000
29 Nov 2020 20:06:32.046        0.000           0.000000
29 Nov 2020 20:07:32.046        1.943           1.000000
29 Nov 2020 20:08:32.046        1.568           1.000000
29 Nov 2020 20:09:32.046        1.183           1.000000
29 Nov 2020 20:10:32.046        0.790           1.000000
29 Nov 2020 20:11:32.046        0.401           1.000000
29 Nov 2020 20:12:32.046        0.000           1.000000
29 Nov 2020 20:13:32.046        0.423           1.000000
29 Nov 2020 20:14:32.046        0.885           1.000000
29 Nov 2020 20:15:32.046        1.339           1.000000
29 Nov 2020 20:16:32.046        1.784           1.000000
29 Nov 2020 20:17:32.046        2.228           1.000000
29 Nov 2020 20:18:32.046        2.652           1.000000
29 Nov 2020 20:19:32.046        3.073           1.000000
29 Nov 2020 20:20:32.046        3.476           1.000000
29 Nov 2020 20:21:32.046        3.866           1.000000
29 Nov 2020 20:22:32.046        4.232           1.000000
29 Nov 2020 20:23:32.046        4.580           1.000000
29 Nov 2020 20:24:32.046        4.913           1.000000
29 Nov 2020 20:25:32.046        5.223           1.000000
29 Nov 2020 20:26:32.046        5.501           1.000000
29 Nov 2020 20:27:32.046        5.763           1.000000
29 Nov 2020 20:28:32.046        5.987           1.000000
29 Nov 2020 20:29:32.046        6.199           1.000000
29 Nov 2020 20:30:32.046        6.379           1.000000
29 Nov 2020 20:31:32.046        6.522           1.000000
29 Nov 2020 20:32:32.046        6.637           1.000000
29 Nov 2020 20:33:32.046        6.723           1.000000
29 Nov 2020 20:34:32.046        6.780           1.000000
29 Nov 2020 20:35:32.046        6.805           1.000000
29 Nov 2020 20:36:32.046        7.111           1.000000
29 Nov 2020 20:37:32.046        7.532           1.000000
