                                    25 Oct 2020 16:35:01
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-SPOC



All Solar Panel Groups
----------------------

       Time (UTCG)          Power (W)    Solar Intensity
------------------------    ---------    ---------------
26 Nov 2020 20:03:55.347        9.446           1.000000
26 Nov 2020 20:04:55.347        9.233           1.000000
26 Nov 2020 20:05:55.347        8.977           1.000000
26 Nov 2020 20:06:55.347        8.682           1.000000
26 Nov 2020 20:07:55.347        8.350           1.000000
26 Nov 2020 20:08:55.347        7.980           1.000000
26 Nov 2020 20:09:55.347        7.577           1.000000
26 Nov 2020 20:10:55.347        7.131           1.000000
26 Nov 2020 20:11:55.347        7.276           1.000000
26 Nov 2020 20:12:55.347        7.635           1.000000
26 Nov 2020 20:13:55.347        7.965           1.000000
26 Nov 2020 20:14:55.347        8.252           1.000000
26 Nov 2020 20:15:55.347        8.504           1.000000
26 Nov 2020 20:16:55.347        0.000           0.000000
26 Nov 2020 20:17:55.347        0.000           0.000000
26 Nov 2020 20:18:55.347        0.000           0.000000
26 Nov 2020 20:19:55.347        0.000           0.000000
26 Nov 2020 20:20:55.347        0.000           0.000000
26 Nov 2020 20:21:55.347        0.000           0.000000
26 Nov 2020 20:22:55.347        0.000           0.000000
26 Nov 2020 20:23:55.347        0.000           0.000000
26 Nov 2020 20:24:55.347        0.000           0.000000
26 Nov 2020 20:25:55.347        0.000           0.000000
26 Nov 2020 20:26:55.347        0.000           0.000000
26 Nov 2020 20:27:55.347        0.000           0.000000
26 Nov 2020 20:28:55.347        0.000           0.000000
26 Nov 2020 20:29:55.347        0.000           0.000000
26 Nov 2020 20:30:55.347        0.000           0.000000
26 Nov 2020 20:31:55.347        0.000           0.000000
26 Nov 2020 20:32:55.347        0.000           0.000000
26 Nov 2020 20:33:55.347        0.000           0.000000
26 Nov 2020 20:34:55.347        0.000           0.000000
26 Nov 2020 20:35:55.347        0.000           0.000000
26 Nov 2020 20:36:55.347        0.000           0.000000
26 Nov 2020 20:37:55.347        0.000           0.000000
26 Nov 2020 20:38:55.347        0.000           0.000000
26 Nov 2020 20:39:55.347        0.000           0.000000
26 Nov 2020 20:40:55.347        0.000           0.000000
26 Nov 2020 20:41:55.347        0.000           0.000000
26 Nov 2020 20:42:55.347        0.000           0.000000
26 Nov 2020 20:43:55.347        0.000           0.000000
26 Nov 2020 20:44:55.347        0.000           0.000000
26 Nov 2020 20:45:55.347        0.000           0.000000
26 Nov 2020 20:46:55.347        0.000           0.000000
26 Nov 2020 20:47:55.347        0.000           0.000000
26 Nov 2020 20:48:55.347        0.000           0.000000
26 Nov 2020 20:49:55.347        0.000           0.000000
26 Nov 2020 20:50:55.347        0.000           0.000000
26 Nov 2020 20:51:55.347        0.000           0.000000
26 Nov 2020 20:52:55.347        1.927           1.000000
26 Nov 2020 20:53:55.347        1.541           1.000000
26 Nov 2020 20:54:55.347        1.148           1.000000
26 Nov 2020 20:55:55.347        0.751           1.000000
26 Nov 2020 20:56:55.347        0.350           1.000000
26 Nov 2020 20:57:55.347        0.160           1.000000
26 Nov 2020 20:58:55.347        0.625           1.000000
26 Nov 2020 20:59:55.347        1.089           1.000000
26 Nov 2020 21:00:55.347        1.551           1.000000
26 Nov 2020 21:01:55.347        2.005           1.000000
26 Nov 2020 21:02:55.347        2.449           1.000000
26 Nov 2020 21:03:55.347        2.876           1.000000
26 Nov 2020 21:04:55.347        3.285           1.000000
26 Nov 2020 21:05:55.347        3.680           1.000000
26 Nov 2020 21:06:55.347        4.061           1.000000
26 Nov 2020 21:07:55.347        4.434           1.000000
26 Nov 2020 21:08:55.347        4.798           1.000000
26 Nov 2020 21:09:55.347        5.140           1.000000
26 Nov 2020 21:10:55.347        5.460           1.000000
26 Nov 2020 21:11:55.347        5.744           1.000000
26 Nov 2020 21:12:55.347        6.000           1.000000
26 Nov 2020 21:13:55.347        6.226           1.000000
26 Nov 2020 21:14:55.347        6.433           1.000000
26 Nov 2020 21:15:55.347        6.607           1.000000
26 Nov 2020 21:16:55.347        6.744           1.000000
26 Nov 2020 21:17:55.347        6.855           1.000000
26 Nov 2020 21:18:55.347        6.940           1.000000
26 Nov 2020 21:19:55.347        6.986           1.000000
26 Nov 2020 21:20:55.347        6.999           1.000000
26 Nov 2020 21:21:55.347        7.436           1.000000
26 Nov 2020 21:22:55.347        7.849           1.000000
26 Nov 2020 21:23:55.347        8.233           1.000000
26 Nov 2020 21:24:55.347        8.582           1.000000
26 Nov 2020 21:25:55.347        8.892           1.000000
26 Nov 2020 21:26:55.347        9.156           1.000000
26 Nov 2020 21:27:55.347        9.383           1.000000
26 Nov 2020 21:28:55.347        9.577           1.000000
26 Nov 2020 21:29:55.347        9.720           1.000000
26 Nov 2020 21:30:55.347        9.815           1.000000
26 Nov 2020 21:31:55.347        9.851           1.000000
26 Nov 2020 21:32:55.347        9.850           1.000000
26 Nov 2020 21:33:55.347        9.806           1.000000
26 Nov 2020 21:34:55.347        9.724           1.000000
26 Nov 2020 21:35:55.347        9.602           1.000000
26 Nov 2020 21:36:55.347        9.425           1.000000
26 Nov 2020 21:37:55.347        9.222           1.000000
26 Nov 2020 21:38:55.347        8.957           1.000000
26 Nov 2020 21:39:55.347        8.662           1.000000
26 Nov 2020 21:40:55.347        8.320           1.000000
26 Nov 2020 21:41:55.347        7.952           1.000000
26 Nov 2020 21:42:55.347        7.536           1.000000
26 Nov 2020 21:43:55.347        7.093           1.000000
26 Nov 2020 21:44:05.036        7.018           1.000000
