                                     2 Nov 2020 17:31:04
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-SPOC



All Solar Panel Groups
----------------------

       Time (UTCG)          Power (W)    Solar Intensity
------------------------    ---------    ---------------
25 Nov 2020 04:12:39.245        0.000           0.000000
25 Nov 2020 04:13:39.245        0.000           0.000000
25 Nov 2020 04:14:39.245        0.000           0.000000
25 Nov 2020 04:15:39.245        0.000           0.000000
25 Nov 2020 04:16:39.245        0.000           0.000000
25 Nov 2020 04:17:39.245        0.000           0.000000
25 Nov 2020 04:18:39.245        0.000           0.000000
25 Nov 2020 04:19:39.245        0.000           0.000000
25 Nov 2020 04:20:39.245        0.000           0.000000
25 Nov 2020 04:21:39.245        0.000           0.000000
25 Nov 2020 04:22:39.245        0.000           0.000000
25 Nov 2020 04:23:39.245        0.000           0.000000
25 Nov 2020 04:24:39.245        0.000           0.000000
25 Nov 2020 04:25:39.245        0.000           0.000000
25 Nov 2020 04:26:39.245        0.000           0.000000
25 Nov 2020 04:27:39.245        0.000           0.000000
25 Nov 2020 04:28:39.245        0.000           0.000000
25 Nov 2020 04:29:39.245        0.000           0.000000
25 Nov 2020 04:30:39.245        0.000           0.000000
25 Nov 2020 04:31:39.245        0.000           0.000000
25 Nov 2020 04:32:39.245        0.000           0.000000
25 Nov 2020 04:33:39.245        0.000           0.000000
25 Nov 2020 04:34:39.245        0.000           0.000000
25 Nov 2020 04:35:39.245        2.119           1.000000
25 Nov 2020 04:36:39.245        1.749           1.000000
25 Nov 2020 04:37:39.245        1.363           1.000000
25 Nov 2020 04:38:39.245        0.961           1.000000
25 Nov 2020 04:39:39.245        0.562           1.000000
25 Nov 2020 04:40:39.245        0.401           1.000000
25 Nov 2020 04:41:39.245        0.854           1.000000
25 Nov 2020 04:42:39.245        1.320           1.000000
25 Nov 2020 04:43:39.245        1.773           1.000000
25 Nov 2020 04:44:39.245        2.215           1.000000
25 Nov 2020 04:45:39.245        2.642           1.000000
25 Nov 2020 04:46:39.245        3.075           1.000000
25 Nov 2020 04:47:39.245        3.488           1.000000
25 Nov 2020 04:48:39.245        3.884           1.000000
25 Nov 2020 04:49:39.245        4.259           1.000000
25 Nov 2020 04:50:39.245        4.650           1.000000
25 Nov 2020 04:51:39.245        4.992           1.000000
25 Nov 2020 04:52:39.245        5.305           1.000000
25 Nov 2020 04:53:39.245        5.607           1.000000
25 Nov 2020 04:54:39.245        5.901           1.000000
