                                   25 Oct 2020 16:40:52
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-SPOC



All Solar Panel Groups
----------------------

      Time (UTCG)          Power (W)    Solar Intensity
-----------------------    ---------    ---------------
3 Dec 2020 02:42:32.319        0.000           0.000000
3 Dec 2020 02:43:32.319        0.000           0.000000
3 Dec 2020 02:44:32.319        0.000           0.000000
3 Dec 2020 02:45:32.319        0.000           0.000000
3 Dec 2020 02:46:32.319        0.000           0.000000
3 Dec 2020 02:47:32.319        0.000           0.000000
3 Dec 2020 02:48:32.319        0.000           0.000000
3 Dec 2020 02:49:32.319        0.000           0.000000
3 Dec 2020 02:50:32.319        0.000           0.000000
3 Dec 2020 02:51:32.319        0.000           0.000000
3 Dec 2020 02:52:32.319        0.000           0.000000
3 Dec 2020 02:53:32.319        0.000           0.000000
3 Dec 2020 02:54:32.319        0.000           0.000000
3 Dec 2020 02:55:32.319        0.000           0.000000
3 Dec 2020 02:56:32.319        0.000           0.000000
3 Dec 2020 02:57:32.319        0.000           0.000000
3 Dec 2020 02:58:32.319        0.000           0.000000
3 Dec 2020 02:59:32.319        0.000           0.000000
3 Dec 2020 03:00:32.319        0.000           0.000000
3 Dec 2020 03:01:32.319        0.000           0.000000
3 Dec 2020 03:02:32.319        0.000           0.000000
3 Dec 2020 03:03:32.319        0.000           0.000000
3 Dec 2020 03:04:32.319        0.000           0.000000
3 Dec 2020 03:05:32.319        0.000           0.000000
3 Dec 2020 03:06:32.319        1.880           1.000000
3 Dec 2020 03:07:32.319        1.538           1.000000
3 Dec 2020 03:08:32.319        1.193           1.000000
3 Dec 2020 03:09:32.319        0.838           1.000000
3 Dec 2020 03:10:32.319        0.480           1.000000
3 Dec 2020 03:11:32.319        0.124           1.000000
3 Dec 2020 03:12:32.319        0.233           1.000000
3 Dec 2020 03:13:32.319        0.653           1.000000
3 Dec 2020 03:14:32.319        1.068           1.000000
3 Dec 2020 03:15:32.319        1.477           1.000000
3 Dec 2020 03:16:32.319        1.879           1.000000
3 Dec 2020 03:17:32.319        2.273           1.000000
3 Dec 2020 03:18:32.319        2.657           1.000000
3 Dec 2020 03:19:32.319        3.029           1.000000
3 Dec 2020 03:20:32.319        3.388           1.000000
3 Dec 2020 03:21:32.319        3.727           1.000000
3 Dec 2020 03:22:32.319        4.055           1.000000
3 Dec 2020 03:23:32.319        4.357           1.000000
3 Dec 2020 03:24:32.319        4.649           1.000000
3 Dec 2020 03:25:32.319        4.913           1.000000
3 Dec 2020 03:26:32.319        5.155           1.000000
3 Dec 2020 03:27:32.319        5.377           1.000000
3 Dec 2020 03:28:32.319        5.568           1.000000
3 Dec 2020 03:29:32.319        5.734           1.000000
3 Dec 2020 03:30:32.319        5.881           1.000000
3 Dec 2020 03:31:32.319        5.990           1.000000
3 Dec 2020 03:32:32.319        6.088           1.000000
3 Dec 2020 03:33:32.319        6.143           1.000000
3 Dec 2020 03:34:32.319        6.178           1.000000
3 Dec 2020 03:35:32.319        6.320           1.000000
3 Dec 2020 03:36:32.319        6.726           1.000000
3 Dec 2020 03:37:32.319        7.077           1.000000
3 Dec 2020 03:38:32.319        7.406           1.000000
3 Dec 2020 03:39:32.319        7.701           1.000000
3 Dec 2020 03:40:32.319        7.957           1.000000
3 Dec 2020 03:41:32.319        8.187           1.000000
3 Dec 2020 03:42:32.319        8.370           1.000000
3 Dec 2020 03:43:32.319        8.519           1.000000
3 Dec 2020 03:44:32.319        8.622           1.000000
3 Dec 2020 03:45:32.319        8.690           1.000000
3 Dec 2020 03:46:32.319        8.720           1.000000
3 Dec 2020 03:47:32.319        8.716           1.000000
3 Dec 2020 03:48:32.319        8.658           1.000000
3 Dec 2020 03:49:32.319        8.566           1.000000
3 Dec 2020 03:50:32.319        8.431           1.000000
3 Dec 2020 03:51:32.319        8.262           1.000000
3 Dec 2020 03:52:32.319        8.056           1.000000
3 Dec 2020 03:53:32.319        7.811           1.000000
3 Dec 2020 03:54:32.319        7.537           1.000000
3 Dec 2020 03:55:32.319        7.216           1.000000
3 Dec 2020 03:56:32.319        6.870           1.000000
3 Dec 2020 03:57:32.319        6.491           1.000000
3 Dec 2020 03:58:32.319        6.235           1.000000
3 Dec 2020 03:59:32.319        6.573           1.000000
3 Dec 2020 04:00:32.319        6.881           1.000000
3 Dec 2020 04:01:32.319        7.159           1.000000
3 Dec 2020 04:02:32.319        7.408           1.000000
3 Dec 2020 04:03:32.319        7.622           1.000000
3 Dec 2020 04:04:32.319        0.000           0.000000
3 Dec 2020 04:05:32.319        0.000           0.000000
3 Dec 2020 04:06:32.319        0.000           0.000000
3 Dec 2020 04:07:32.319        0.000           0.000000
3 Dec 2020 04:08:32.319        0.000           0.000000
3 Dec 2020 04:09:32.319        0.000           0.000000
3 Dec 2020 04:10:32.319        0.000           0.000000
3 Dec 2020 04:11:32.319        0.000           0.000000
3 Dec 2020 04:12:32.319        0.000           0.000000
3 Dec 2020 04:13:32.319        0.000           0.000000
3 Dec 2020 04:14:32.319        0.000           0.000000
3 Dec 2020 04:15:32.319        0.000           0.000000
3 Dec 2020 04:16:32.319        0.000           0.000000
3 Dec 2020 04:17:32.319        0.000           0.000000
3 Dec 2020 04:18:32.319        0.000           0.000000
3 Dec 2020 04:19:32.319        0.000           0.000000
3 Dec 2020 04:20:32.319        0.000           0.000000
3 Dec 2020 04:21:32.319        0.000           0.000000
3 Dec 2020 04:22:32.319        0.000           0.000000
3 Dec 2020 04:23:32.319        0.000           0.000000
3 Dec 2020 04:24:32.319        0.000           0.000000
3 Dec 2020 04:25:32.319        0.000           0.000000
3 Dec 2020 04:26:32.319        0.000           0.000000
3 Dec 2020 04:27:32.319        0.000           0.000000
3 Dec 2020 04:28:32.319        0.000           0.000000
3 Dec 2020 04:29:32.319        0.000           0.000000
3 Dec 2020 04:30:32.319        0.000           0.000000
3 Dec 2020 04:31:32.319        0.000           0.000000
3 Dec 2020 04:32:32.319        0.000           0.000000
3 Dec 2020 04:33:32.319        0.000           0.000000
3 Dec 2020 04:34:32.319        0.000           0.000000
3 Dec 2020 04:35:32.319        0.000           0.000000
3 Dec 2020 04:36:32.319        0.000           0.000000
3 Dec 2020 04:37:32.319        0.000           0.000000
3 Dec 2020 04:38:32.319        0.000           0.000000
3 Dec 2020 04:39:32.319        1.855           1.000000
3 Dec 2020 04:40:32.319        1.508           1.000000
3 Dec 2020 04:41:32.319        1.163           1.000000
3 Dec 2020 04:42:32.319        0.810           1.000000
3 Dec 2020 04:43:32.319        0.456           1.000000
3 Dec 2020 04:44:32.319        0.098           1.000000
3 Dec 2020 04:45:32.319        0.265           1.000000
3 Dec 2020 04:46:32.319        0.680           1.000000
3 Dec 2020 04:47:32.319        1.094           1.000000
3 Dec 2020 04:48:32.319        1.501           1.000000
3 Dec 2020 04:49:32.319        1.903           1.000000
3 Dec 2020 04:50:32.319        2.292           1.000000
3 Dec 2020 04:51:32.319        2.677           1.000000
3 Dec 2020 04:52:32.319        3.043           1.000000
3 Dec 2020 04:53:32.319        3.396           1.000000
3 Dec 2020 04:54:32.319        3.742           1.000000
3 Dec 2020 04:55:32.319        4.061           1.000000
3 Dec 2020 04:56:32.319        4.368           1.000000
3 Dec 2020 04:57:32.319        4.656           1.000000
3 Dec 2020 04:58:32.319        4.913           1.000000
3 Dec 2020 04:59:32.319        5.158           1.000000
3 Dec 2020 05:00:32.319        5.374           1.000000
3 Dec 2020 05:01:32.319        5.566           1.000000
3 Dec 2020 05:02:32.319        5.732           1.000000
3 Dec 2020 05:03:32.319        5.873           1.000000
3 Dec 2020 05:04:32.319        5.976           1.000000
3 Dec 2020 05:05:32.319        6.071           1.000000
3 Dec 2020 05:06:32.319        6.125           1.000000
3 Dec 2020 05:07:32.319        6.161           1.000000
3 Dec 2020 05:08:32.319        6.328           1.000000
3 Dec 2020 05:09:32.319        6.743           1.000000
3 Dec 2020 05:10:32.319        7.081           1.000000
3 Dec 2020 05:11:32.319        7.405           1.000000
3 Dec 2020 05:12:32.319        7.698           1.000000
3 Dec 2020 05:13:32.319        7.957           1.000000
3 Dec 2020 05:14:32.319        8.165           1.000000
3 Dec 2020 05:15:32.319        8.359           1.000000
3 Dec 2020 05:16:32.319        8.501           1.000000
3 Dec 2020 05:17:32.319        8.619           1.000000
3 Dec 2020 05:18:32.319        8.668           1.000000
3 Dec 2020 05:19:32.319        8.701           1.000000
3 Dec 2020 05:20:32.319        8.687           1.000000
3 Dec 2020 05:21:32.319        8.629           1.000000
3 Dec 2020 05:22:32.319        8.540           1.000000
3 Dec 2020 05:23:32.319        8.399           1.000000
3 Dec 2020 05:24:32.319        8.232           1.000000
3 Dec 2020 05:25:32.319        8.024           1.000000
3 Dec 2020 05:26:32.319        7.769           1.000000
3 Dec 2020 05:27:32.319        7.487           1.000000
3 Dec 2020 05:28:32.319        7.174           1.000000
3 Dec 2020 05:29:32.319        6.820           1.000000
3 Dec 2020 05:30:32.319        6.446           1.000000
3 Dec 2020 05:31:32.319        6.240           1.000000
3 Dec 2020 05:32:32.319        6.574           1.000000
3 Dec 2020 05:33:32.319        6.880           1.000000
3 Dec 2020 05:34:32.319        7.157           1.000000
3 Dec 2020 05:35:32.319        7.405           1.000000
3 Dec 2020 05:36:32.319        7.607           1.000000
3 Dec 2020 05:37:32.319        0.000           0.000000
3 Dec 2020 05:38:32.319        0.000           0.000000
3 Dec 2020 05:39:32.319        0.000           0.000000
3 Dec 2020 05:40:32.319        0.000           0.000000
3 Dec 2020 05:41:32.319        0.000           0.000000
3 Dec 2020 05:42:32.319        0.000           0.000000
3 Dec 2020 05:43:32.319        0.000           0.000000
