                                     2 Nov 2020 17:29:48
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-SPOC



All Solar Panel Groups
----------------------

       Time (UTCG)          Power (W)    Solar Intensity
------------------------    ---------    ---------------
22 Nov 2020 06:37:59.795        0.000           0.000000
22 Nov 2020 06:38:59.795        0.000           0.000000
22 Nov 2020 06:39:59.795        0.000           0.000000
22 Nov 2020 06:40:59.795        0.000           0.000000
22 Nov 2020 06:41:59.795        0.000           0.000000
22 Nov 2020 06:42:59.795        0.000           0.000000
22 Nov 2020 06:43:59.795        0.000           0.000000
22 Nov 2020 06:44:59.795        0.000           0.000000
22 Nov 2020 06:45:59.795        0.000           0.000000
22 Nov 2020 06:46:59.795        0.000           0.000000
22 Nov 2020 06:47:59.795        0.000           0.000000
22 Nov 2020 06:48:59.795        0.000           0.000000
22 Nov 2020 06:49:59.795        0.000           0.000000
22 Nov 2020 06:50:59.795        0.000           0.000000
22 Nov 2020 06:51:59.795        0.000           0.000000
22 Nov 2020 06:52:59.795        2.441           1.000000
22 Nov 2020 06:53:59.795        2.079           1.000000
22 Nov 2020 06:54:59.795        1.710           1.000000
22 Nov 2020 06:55:59.795        1.325           1.000000
22 Nov 2020 06:56:59.795        0.954           1.000000
22 Nov 2020 06:57:59.795        0.695           1.000000
22 Nov 2020 06:58:59.795        1.114           1.000000
22 Nov 2020 06:59:59.795        1.565           1.000000
22 Nov 2020 07:00:59.795        1.999           1.000000
22 Nov 2020 07:01:59.795        2.415           1.000000
22 Nov 2020 07:02:59.795        2.851           1.000000
22 Nov 2020 07:03:59.795        3.242           1.000000
22 Nov 2020 07:04:59.795        3.650           1.000000
22 Nov 2020 07:05:59.795        4.046           1.000000
22 Nov 2020 07:06:59.795        4.405           1.000000
22 Nov 2020 07:07:59.795        4.775           1.000000
22 Nov 2020 07:08:59.795        5.091           1.000000
22 Nov 2020 07:09:59.795        5.412           1.000000
22 Nov 2020 07:10:59.795        5.708           1.000000
22 Nov 2020 07:11:59.795        5.966           1.000000
22 Nov 2020 07:12:59.795        6.223           1.000000
