                                    25 Oct 2020 16:39:07
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-SPOC



All Solar Panel Groups
----------------------

       Time (UTCG)          Power (W)    Solar Intensity
------------------------    ---------    ---------------
30 Nov 2020 20:09:53.566        7.882           1.000000
30 Nov 2020 20:10:53.566        7.518           1.000000
30 Nov 2020 20:11:53.566        7.116           1.000000
30 Nov 2020 20:12:53.566        6.698           1.000000
30 Nov 2020 20:13:53.566        7.013           1.000000
30 Nov 2020 20:14:53.566        7.352           1.000000
30 Nov 2020 20:15:53.566        7.663           1.000000
30 Nov 2020 20:16:53.566        7.939           1.000000
30 Nov 2020 20:17:53.566        8.174           1.000000
30 Nov 2020 20:18:53.566        0.000           0.000000
30 Nov 2020 20:19:53.566        0.000           0.000000
30 Nov 2020 20:20:53.566        0.000           0.000000
30 Nov 2020 20:21:53.566        0.000           0.000000
30 Nov 2020 20:22:53.566        0.000           0.000000
30 Nov 2020 20:23:53.566        0.000           0.000000
30 Nov 2020 20:24:53.566        0.000           0.000000
30 Nov 2020 20:25:53.566        0.000           0.000000
30 Nov 2020 20:26:53.566        0.000           0.000000
30 Nov 2020 20:27:53.566        0.000           0.000000
30 Nov 2020 20:28:53.566        0.000           0.000000
30 Nov 2020 20:29:53.566        0.000           0.000000
30 Nov 2020 20:30:53.566        0.000           0.000000
30 Nov 2020 20:31:53.566        0.000           0.000000
30 Nov 2020 20:32:53.566        0.000           0.000000
30 Nov 2020 20:33:53.566        0.000           0.000000
30 Nov 2020 20:34:53.566        0.000           0.000000
30 Nov 2020 20:35:53.566        0.000           0.000000
30 Nov 2020 20:36:53.566        0.000           0.000000
30 Nov 2020 20:37:53.566        0.000           0.000000
30 Nov 2020 20:38:53.566        0.000           0.000000
30 Nov 2020 20:39:53.566        0.000           0.000000
30 Nov 2020 20:40:53.566        0.000           0.000000
30 Nov 2020 20:41:53.566        0.000           0.000000
30 Nov 2020 20:42:53.566        0.000           0.000000
30 Nov 2020 20:43:53.566        0.000           0.000000
30 Nov 2020 20:44:53.566        0.000           0.000000
30 Nov 2020 20:45:53.566        0.000           0.000000
30 Nov 2020 20:46:53.566        0.000           0.000000
30 Nov 2020 20:47:53.566        0.000           0.000000
30 Nov 2020 20:48:53.566        0.000           0.000000
30 Nov 2020 20:49:53.566        0.000           0.000000
30 Nov 2020 20:50:53.566        0.000           0.000000
30 Nov 2020 20:51:53.566        0.000           0.000000
30 Nov 2020 20:52:53.566        0.000           0.000000
30 Nov 2020 20:53:53.566        1.609           0.771122
30 Nov 2020 20:54:53.566        1.726           1.000000
30 Nov 2020 20:55:53.566        1.349           1.000000
30 Nov 2020 20:56:53.566        0.969           1.000000
30 Nov 2020 20:57:53.566        0.583           1.000000
30 Nov 2020 20:58:53.566        0.197           1.000000
30 Nov 2020 20:59:53.566        0.189           1.000000
30 Nov 2020 21:00:53.566        0.637           1.000000
30 Nov 2020 21:01:53.566        1.086           1.000000
30 Nov 2020 21:02:53.566        1.521           1.000000
30 Nov 2020 21:03:53.566        1.957           1.000000
30 Nov 2020 21:04:53.566        2.389           1.000000
30 Nov 2020 21:05:53.566        2.801           1.000000
30 Nov 2020 21:06:53.566        3.202           1.000000
30 Nov 2020 21:07:53.566        3.591           1.000000
30 Nov 2020 21:08:53.566        3.959           1.000000
30 Nov 2020 21:09:53.566        4.314           1.000000
30 Nov 2020 21:10:53.566        4.644           1.000000
30 Nov 2020 21:11:53.566        4.961           1.000000
30 Nov 2020 21:12:53.566        5.249           1.000000
30 Nov 2020 21:13:53.566        5.515           1.000000
30 Nov 2020 21:14:53.566        5.758           1.000000
30 Nov 2020 21:15:53.566        5.972           1.000000
30 Nov 2020 21:16:53.566        6.158           1.000000
30 Nov 2020 21:17:53.566        6.319           1.000000
30 Nov 2020 21:18:53.566        6.445           1.000000
30 Nov 2020 21:19:53.566        6.547           1.000000
30 Nov 2020 21:20:53.566        6.616           1.000000
30 Nov 2020 21:21:53.566        6.659           1.000000
30 Nov 2020 21:22:53.566        6.747           1.000000
30 Nov 2020 21:23:53.566        7.165           1.000000
30 Nov 2020 21:24:53.566        7.566           1.000000
30 Nov 2020 21:25:53.566        7.929           1.000000
30 Nov 2020 21:26:53.566        8.252           1.000000
30 Nov 2020 21:27:53.566        8.540           1.000000
30 Nov 2020 21:28:53.566        8.787           1.000000
30 Nov 2020 21:29:53.566        9.002           1.000000
30 Nov 2020 21:30:53.566        9.126           1.000000
30 Nov 2020 21:31:53.566        9.283           1.000000
30 Nov 2020 21:32:53.566        9.363           1.000000
30 Nov 2020 21:33:53.566        9.403           1.000000
30 Nov 2020 21:34:53.566        9.396           1.000000
30 Nov 2020 21:35:53.566        9.351           1.000000
30 Nov 2020 21:36:53.566        9.264           1.000000
30 Nov 2020 21:37:53.566        9.119           1.000000
30 Nov 2020 21:38:53.566        8.954           1.000000
30 Nov 2020 21:39:53.566        8.731           1.000000
30 Nov 2020 21:40:53.566        8.471           1.000000
30 Nov 2020 21:41:53.566        8.179           1.000000
30 Nov 2020 21:42:53.566        7.855           1.000000
30 Nov 2020 21:43:53.566        7.483           1.000000
30 Nov 2020 21:44:53.566        7.080           1.000000
30 Nov 2020 21:45:53.566        6.666           1.000000
30 Nov 2020 21:46:53.566        7.024           1.000000
30 Nov 2020 21:47:53.566        7.370           1.000000
30 Nov 2020 21:48:53.566        7.665           1.000000
30 Nov 2020 21:49:53.566        7.944           1.000000
30 Nov 2020 21:50:53.566        8.172           1.000000
30 Nov 2020 21:51:53.566        0.000           0.000000
30 Nov 2020 21:52:53.566        0.000           0.000000
30 Nov 2020 21:53:53.566        0.000           0.000000
30 Nov 2020 21:54:53.566        0.000           0.000000
30 Nov 2020 21:55:53.566        0.000           0.000000
30 Nov 2020 21:56:53.566        0.000           0.000000
30 Nov 2020 21:57:53.566        0.000           0.000000
30 Nov 2020 21:58:53.566        0.000           0.000000
30 Nov 2020 21:59:53.566        0.000           0.000000
30 Nov 2020 22:00:53.566        0.000           0.000000
30 Nov 2020 22:01:53.566        0.000           0.000000
30 Nov 2020 22:02:53.566        0.000           0.000000
30 Nov 2020 22:03:53.566        0.000           0.000000
30 Nov 2020 22:04:53.566        0.000           0.000000
30 Nov 2020 22:05:53.566        0.000           0.000000
30 Nov 2020 22:06:53.566        0.000           0.000000
30 Nov 2020 22:07:53.566        0.000           0.000000
30 Nov 2020 22:08:53.566        0.000           0.000000
30 Nov 2020 22:09:53.566        0.000           0.000000
30 Nov 2020 22:10:53.566        0.000           0.000000
30 Nov 2020 22:11:53.566        0.000           0.000000
30 Nov 2020 22:12:53.566        0.000           0.000000
30 Nov 2020 22:13:53.566        0.000           0.000000
30 Nov 2020 22:14:53.566        0.000           0.000000
30 Nov 2020 22:15:53.566        0.000           0.000000
30 Nov 2020 22:16:53.566        0.000           0.000000
30 Nov 2020 22:17:53.566        0.000           0.000000
30 Nov 2020 22:18:53.566        0.000           0.000000
30 Nov 2020 22:19:53.566        0.000           0.000000
30 Nov 2020 22:20:53.566        0.000           0.000000
30 Nov 2020 22:21:53.566        0.000           0.000000
30 Nov 2020 22:22:53.566        0.000           0.000000
30 Nov 2020 22:23:53.566        0.000           0.000000
30 Nov 2020 22:24:53.566        0.000           0.000000
30 Nov 2020 22:25:53.566        0.000           0.000000
30 Nov 2020 22:26:53.566        2.056           1.000000
30 Nov 2020 22:27:53.566        1.692           1.000000
30 Nov 2020 22:28:53.566        1.318           1.000000
30 Nov 2020 22:29:53.566        0.939           1.000000
30 Nov 2020 22:30:53.566        0.558           1.000000
30 Nov 2020 22:31:53.566        0.170           1.000000
30 Nov 2020 22:32:53.566        0.221           1.000000
30 Nov 2020 22:33:53.566        0.668           1.000000
30 Nov 2020 22:34:53.566        1.118           1.000000
30 Nov 2020 22:35:53.566        1.557           1.000000
30 Nov 2020 22:36:53.566        1.989           1.000000
30 Nov 2020 22:37:53.566        2.415           1.000000
30 Nov 2020 22:38:53.566        2.827           1.000000
30 Nov 2020 22:39:53.566        3.226           1.000000
30 Nov 2020 22:40:53.566        3.615           1.000000
30 Nov 2020 22:41:53.566        3.983           1.000000
30 Nov 2020 22:42:53.566        4.334           1.000000
30 Nov 2020 22:43:53.566        4.667           1.000000
30 Nov 2020 22:44:53.566        4.975           1.000000
30 Nov 2020 22:45:53.566        5.262           1.000000
30 Nov 2020 22:46:53.566        5.529           1.000000
30 Nov 2020 22:47:53.566        5.768           1.000000
30 Nov 2020 22:48:53.566        5.971           1.000000
30 Nov 2020 22:49:53.566        6.163           1.000000
30 Nov 2020 22:50:53.566        6.317           1.000000
30 Nov 2020 22:51:53.566        6.445           1.000000
30 Nov 2020 22:52:53.566        6.544           1.000000
30 Nov 2020 22:53:53.566        6.612           1.000000
30 Nov 2020 22:54:53.566        6.649           1.000000
30 Nov 2020 22:55:53.566        6.767           1.000000
30 Nov 2020 22:56:53.566        7.191           1.000000
30 Nov 2020 22:57:53.566        7.585           1.000000
30 Nov 2020 22:58:53.566        7.939           1.000000
30 Nov 2020 22:59:53.566        8.261           1.000000
30 Nov 2020 23:00:53.566        8.545           1.000000
30 Nov 2020 23:01:53.566        8.790           1.000000
30 Nov 2020 23:02:53.566        8.996           1.000000
