                                    2 Nov 2020 17:34:25
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-SPOC



All Solar Panel Groups
----------------------

      Time (UTCG)          Power (W)    Solar Intensity
-----------------------    ---------    ---------------
3 Dec 2020 01:02:07.513        0.000           0.000000
3 Dec 2020 01:03:07.513        0.000           0.000000
3 Dec 2020 01:04:07.513        0.000           0.000000
3 Dec 2020 01:05:07.513        0.000           0.000000
3 Dec 2020 01:06:07.513        0.000           0.000000
3 Dec 2020 01:07:07.513        0.000           0.000000
3 Dec 2020 01:08:07.513        0.000           0.000000
3 Dec 2020 01:09:07.513        0.000           0.000000
3 Dec 2020 01:10:07.513        0.000           0.000000
3 Dec 2020 01:11:07.513        0.000           0.000000
3 Dec 2020 01:12:07.513        0.000           0.000000
3 Dec 2020 01:13:07.513        0.000           0.000000
3 Dec 2020 01:14:07.513        0.000           0.000000
3 Dec 2020 01:15:07.513        0.000           0.000000
3 Dec 2020 01:16:07.513        0.000           0.000000
3 Dec 2020 01:17:07.513        0.000           0.000000
3 Dec 2020 01:18:07.513        0.000           0.000000
3 Dec 2020 01:19:07.513        0.000           0.000000
3 Dec 2020 01:20:07.513        0.000           0.000000
3 Dec 2020 01:21:07.513        0.000           0.000000
3 Dec 2020 01:22:07.513        0.000           0.000000
3 Dec 2020 01:23:07.513        0.000           0.000000
3 Dec 2020 01:24:07.513        0.000           0.000000
3 Dec 2020 01:25:07.513        0.000           0.000000
3 Dec 2020 01:26:07.513        0.000           0.000000
3 Dec 2020 01:27:07.513        0.000           0.000000
3 Dec 2020 01:28:07.513        0.000           0.000000
3 Dec 2020 01:29:07.513        0.000           0.000000
3 Dec 2020 01:30:07.513        0.000           0.000000
3 Dec 2020 01:31:07.513        0.000           0.000000
3 Dec 2020 01:32:07.513        1.891           1.000000
3 Dec 2020 01:33:07.513        1.551           1.000000
3 Dec 2020 01:34:07.513        1.206           1.000000
3 Dec 2020 01:35:07.513        0.851           1.000000
3 Dec 2020 01:36:07.513        0.499           1.000000
3 Dec 2020 01:37:07.513        0.135           1.000000
3 Dec 2020 01:38:07.513        0.201           1.000000
3 Dec 2020 01:39:07.513        0.610           1.000000
3 Dec 2020 01:40:07.513        1.033           1.000000
3 Dec 2020 01:41:07.513        1.451           1.000000
3 Dec 2020 01:42:07.513        1.840           1.000000
3 Dec 2020 01:43:07.513        2.236           1.000000
3 Dec 2020 01:44:07.513        2.628           1.000000
3 Dec 2020 01:45:07.513        3.007           1.000000
3 Dec 2020 01:46:07.513        3.364           1.000000
3 Dec 2020 01:47:07.513        3.707           1.000000
3 Dec 2020 01:48:07.513        4.041           1.000000
3 Dec 2020 01:49:07.513        4.340           1.000000
3 Dec 2020 01:50:07.513        4.622           1.000000
3 Dec 2020 01:51:07.513        4.891           1.000000
3 Dec 2020 01:52:07.513        5.148           1.000000
3 Dec 2020 01:53:07.513        5.364           1.000000
3 Dec 2020 01:54:07.513        5.565           1.000000
3 Dec 2020 01:55:07.513        5.732           1.000000
3 Dec 2020 01:56:07.513        5.880           1.000000
3 Dec 2020 01:57:07.513        6.022           1.000000
3 Dec 2020 01:58:07.513        6.083           1.000000
3 Dec 2020 01:59:07.513        6.154           1.000000
3 Dec 2020 02:00:07.513        6.183           1.000000
3 Dec 2020 02:01:07.513        6.306           1.000000
3 Dec 2020 02:02:07.513        6.689           1.000000
3 Dec 2020 02:03:07.513        7.054           1.000000
3 Dec 2020 02:04:07.513        7.390           1.000000
3 Dec 2020 02:05:07.513        7.685           1.000000
3 Dec 2020 02:06:07.513        7.948           1.000000
3 Dec 2020 02:07:07.513        8.164           1.000000
3 Dec 2020 02:08:07.513        8.370           1.000000
3 Dec 2020 02:09:07.513        8.511           1.000000
3 Dec 2020 02:10:07.513        8.622           1.000000
3 Dec 2020 02:11:07.513        8.676           1.000000
3 Dec 2020 02:12:07.513        8.722           1.000000
3 Dec 2020 02:13:07.513        8.713           1.000000
3 Dec 2020 02:14:07.513        8.659           1.000000
3 Dec 2020 02:15:07.513        8.572           1.000000
3 Dec 2020 02:16:07.513        8.447           1.000000
3 Dec 2020 02:17:07.513        8.268           1.000000
3 Dec 2020 02:18:07.513        8.074           1.000000
3 Dec 2020 02:19:07.513        7.813           1.000000
3 Dec 2020 02:20:07.513        7.534           1.000000
3 Dec 2020 02:21:07.513        7.220           1.000000
3 Dec 2020 02:22:07.513        6.885           1.000000
3 Dec 2020 02:23:07.513        6.516           1.000000
3 Dec 2020 02:24:07.513        6.224           1.000000
3 Dec 2020 02:25:07.513        6.559           1.000000
3 Dec 2020 02:26:07.513        6.878           1.000000
3 Dec 2020 02:27:07.513        7.146           1.000000
3 Dec 2020 02:28:07.513        7.413           1.000000
3 Dec 2020 02:29:07.513        7.628           1.000000
3 Dec 2020 02:30:07.513        0.000           0.000000
3 Dec 2020 02:31:07.513        0.000           0.000000
