                                     2 Nov 2020 17:29:32
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-SPOC



All Solar Panel Groups
----------------------

       Time (UTCG)          Power (W)    Solar Intensity
------------------------    ---------    ---------------
21 Nov 2020 05:47:38.792        0.000           0.000000
21 Nov 2020 05:48:38.792        0.000           0.000000
21 Nov 2020 05:49:38.792        0.000           0.000000
21 Nov 2020 05:50:38.792        0.000           0.000000
21 Nov 2020 05:51:38.792        0.000           0.000000
21 Nov 2020 05:52:38.792        0.000           0.000000
21 Nov 2020 05:53:38.792        0.000           0.000000
21 Nov 2020 05:54:38.792        0.000           0.000000
21 Nov 2020 05:55:38.792        0.000           0.000000
21 Nov 2020 05:56:38.792        0.000           0.000000
21 Nov 2020 05:57:38.792        0.000           0.000000
21 Nov 2020 05:58:38.792        0.000           0.000000
21 Nov 2020 05:59:38.792        0.000           0.000000
21 Nov 2020 06:00:38.792        0.000           0.000000
21 Nov 2020 06:01:38.792        0.000           0.000000
21 Nov 2020 06:02:38.792        0.000           0.000000
21 Nov 2020 06:03:38.792        0.000           0.000000
21 Nov 2020 06:04:38.792        0.000           0.000000
21 Nov 2020 06:05:38.792        2.525           1.000000
21 Nov 2020 06:06:38.792        2.172           1.000000
21 Nov 2020 06:07:38.792        1.817           1.000000
21 Nov 2020 06:08:38.792        1.429           1.000000
21 Nov 2020 06:09:38.792        1.062           1.000000
21 Nov 2020 06:10:38.792        0.778           1.000000
21 Nov 2020 06:11:38.792        1.186           1.000000
21 Nov 2020 06:12:38.792        1.619           1.000000
21 Nov 2020 06:13:38.792        2.047           1.000000
21 Nov 2020 06:14:38.792        2.457           1.000000
21 Nov 2020 06:15:38.792        2.881           1.000000
21 Nov 2020 06:16:38.792        3.283           1.000000
21 Nov 2020 06:17:38.792        3.675           1.000000
21 Nov 2020 06:18:38.792        4.046           1.000000
21 Nov 2020 06:19:38.792        4.428           1.000000
21 Nov 2020 06:20:38.792        4.753           1.000000
21 Nov 2020 06:21:38.792        5.089           1.000000
21 Nov 2020 06:22:38.792        5.397           1.000000
