                                    2 Nov 2020 17:23:10
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-SPOC



All Solar Panel Groups
----------------------

      Time (UTCG)          Power (W)    Solar Intensity
-----------------------    ---------    ---------------
5 Nov 2020 13:44:25.943        3.351           1.000000
5 Nov 2020 13:45:25.943        3.794           1.000000
5 Nov 2020 13:46:25.943        4.160           1.000000
5 Nov 2020 13:47:25.943        4.540           1.000000
5 Nov 2020 13:48:25.943        4.871           1.000000
5 Nov 2020 13:49:25.943        5.231           1.000000
5 Nov 2020 13:50:25.943        5.504           1.000000
5 Nov 2020 13:51:25.943        5.805           1.000000
5 Nov 2020 13:52:25.943        6.072           1.000000
5 Nov 2020 13:53:25.943        6.307           1.000000
5 Nov 2020 13:54:25.943        6.533           1.000000
5 Nov 2020 13:55:25.943        6.711           1.000000
5 Nov 2020 13:56:25.943        6.842           1.000000
5 Nov 2020 13:57:25.943        7.018           1.000000
5 Nov 2020 13:58:25.943        7.194           1.000000
5 Nov 2020 13:59:25.943        7.232           1.000000
5 Nov 2020 14:00:25.943        7.172           1.000000
5 Nov 2020 14:01:25.943        7.398           1.000000
5 Nov 2020 14:02:25.943        7.825           1.000000
5 Nov 2020 14:03:25.943        8.207           1.000000
5 Nov 2020 14:04:25.943        8.542           1.000000
5 Nov 2020 14:05:25.943        8.851           1.000000
5 Nov 2020 14:06:25.943        9.126           1.000000
5 Nov 2020 14:07:25.943        9.363           1.000000
5 Nov 2020 14:08:25.943        9.559           1.000000
5 Nov 2020 14:09:25.943        9.737           1.000000
5 Nov 2020 14:10:25.943        9.824           1.000000
5 Nov 2020 14:11:25.943        9.888           1.000000
5 Nov 2020 14:12:25.943        9.911           1.000000
5 Nov 2020 14:13:25.943        9.909           1.000000
5 Nov 2020 14:14:25.943        9.850           1.000000
5 Nov 2020 14:15:25.943        9.743           1.000000
5 Nov 2020 14:16:25.943        9.605           1.000000
5 Nov 2020 14:17:25.943        9.413           1.000000
5 Nov 2020 14:18:25.943        9.187           1.000000
5 Nov 2020 14:19:25.943        8.924           1.000000
5 Nov 2020 14:20:25.943        8.607           1.000000
5 Nov 2020 14:21:25.943        8.213           1.000000
5 Nov 2020 14:22:25.943        7.817           1.000000
5 Nov 2020 14:23:25.943        7.479           1.000000
5 Nov 2020 14:24:25.943        7.305           1.000000
5 Nov 2020 14:25:25.943        7.629           1.000000
5 Nov 2020 14:26:25.943        7.942           1.000000
5 Nov 2020 14:27:25.943        8.225           1.000000
5 Nov 2020 14:28:25.943        8.528           1.000000
5 Nov 2020 14:29:25.943        8.744           1.000000
5 Nov 2020 14:30:25.943        0.000           0.000000
5 Nov 2020 14:31:25.943        0.000           0.000000
5 Nov 2020 14:32:25.943        0.000           0.000000
5 Nov 2020 14:33:25.943        0.000           0.000000
5 Nov 2020 14:34:25.943        0.000           0.000000
5 Nov 2020 14:35:25.943        0.000           0.000000
5 Nov 2020 14:36:25.943        0.000           0.000000
5 Nov 2020 14:37:25.943        0.000           0.000000
5 Nov 2020 14:38:25.943        0.000           0.000000
5 Nov 2020 14:39:25.943        0.000           0.000000
5 Nov 2020 14:40:25.943        0.000           0.000000
5 Nov 2020 14:41:25.943        0.000           0.000000
5 Nov 2020 14:42:25.943        0.000           0.000000
5 Nov 2020 14:43:25.943        0.000           0.000000
5 Nov 2020 14:44:25.943        0.000           0.000000
5 Nov 2020 14:45:25.943        0.000           0.000000
5 Nov 2020 14:46:25.943        0.000           0.000000
5 Nov 2020 14:47:25.943        0.000           0.000000
5 Nov 2020 14:48:25.943        0.000           0.000000
5 Nov 2020 14:49:25.943        0.000           0.000000
5 Nov 2020 14:50:25.943        0.000           0.000000
5 Nov 2020 14:51:25.943        0.000           0.000000
5 Nov 2020 14:52:25.943        0.000           0.000000
5 Nov 2020 14:53:25.943        0.000           0.000000
5 Nov 2020 14:54:25.943        0.000           0.000000
5 Nov 2020 14:55:25.943        0.000           0.000000
5 Nov 2020 14:56:25.943        0.000           0.000000
5 Nov 2020 14:57:25.943        0.000           0.000000
5 Nov 2020 14:58:25.943        0.000           0.000000
5 Nov 2020 14:59:25.943        0.000           0.000000
5 Nov 2020 15:00:25.943        0.000           0.000000
5 Nov 2020 15:01:25.943        0.000           0.000000
5 Nov 2020 15:02:25.943        0.000           0.000000
5 Nov 2020 15:03:25.943        0.000           0.000000
5 Nov 2020 15:04:25.943        0.000           0.000000
5 Nov 2020 15:05:25.943        2.428           1.000000
5 Nov 2020 15:06:25.943        2.062           1.000000
5 Nov 2020 15:07:25.943        1.670           1.000000
5 Nov 2020 15:08:25.943        1.247           1.000000
5 Nov 2020 15:09:25.943        0.895           1.000000
5 Nov 2020 15:10:25.943        0.540           1.000000
5 Nov 2020 15:11:25.943        0.798           1.000000
5 Nov 2020 15:12:25.943        1.235           1.000000
5 Nov 2020 15:13:25.943        1.660           1.000000
5 Nov 2020 15:14:25.943        2.108           1.000000
5 Nov 2020 15:15:25.943        2.545           1.000000
5 Nov 2020 15:16:25.943        2.969           1.000000
5 Nov 2020 15:17:25.943        3.396           1.000000
5 Nov 2020 15:18:25.943        3.790           1.000000
5 Nov 2020 15:19:25.943        4.176           1.000000
5 Nov 2020 15:20:25.943        4.566           1.000000
5 Nov 2020 15:21:25.943        4.900           1.000000
5 Nov 2020 15:22:25.943        5.229           1.000000
5 Nov 2020 15:23:25.943        5.506           1.000000
5 Nov 2020 15:24:25.943        5.828           1.000000
5 Nov 2020 15:25:25.943        6.090           1.000000
5 Nov 2020 15:26:25.943        6.343           1.000000
5 Nov 2020 15:27:25.943        6.537           1.000000
5 Nov 2020 15:28:25.943        6.719           1.000000
5 Nov 2020 15:29:25.943        6.866           1.000000
5 Nov 2020 15:30:25.943        6.988           1.000000
5 Nov 2020 15:31:25.943        7.149           1.000000
5 Nov 2020 15:32:25.943        7.188           1.000000
5 Nov 2020 15:33:25.943        7.202           1.000000
5 Nov 2020 15:34:25.943        7.432           1.000000
5 Nov 2020 15:35:25.943        7.843           1.000000
5 Nov 2020 15:36:25.943        8.203           1.000000
5 Nov 2020 15:37:25.943        8.573           1.000000
5 Nov 2020 15:38:25.943        8.862           1.000000
5 Nov 2020 15:39:25.943        9.126           1.000000
5 Nov 2020 15:40:25.943        9.371           1.000000
5 Nov 2020 15:41:25.943        9.601           1.000000
5 Nov 2020 15:42:25.943        9.723           1.000000
5 Nov 2020 15:43:25.943        9.826           1.000000
5 Nov 2020 15:44:25.943        9.892           1.000000
5 Nov 2020 15:45:25.943        9.919           1.000000
5 Nov 2020 15:46:25.943        9.915           1.000000
5 Nov 2020 15:47:25.943        9.850           1.000000
5 Nov 2020 15:48:25.943        9.727           1.000000
5 Nov 2020 15:49:25.943        9.599           1.000000
5 Nov 2020 15:50:25.943        9.397           1.000000
5 Nov 2020 15:51:25.943        9.179           1.000000
5 Nov 2020 15:52:25.943        8.922           1.000000
5 Nov 2020 15:53:25.943        8.570           1.000000
5 Nov 2020 15:54:25.943        8.239           1.000000
5 Nov 2020 15:55:25.943        7.845           1.000000
5 Nov 2020 15:56:25.943        7.453           1.000000
5 Nov 2020 15:57:25.943        7.307           1.000000
5 Nov 2020 15:58:25.943        7.685           1.000000
5 Nov 2020 15:59:25.943        7.990           1.000000
5 Nov 2020 16:00:25.943        8.249           1.000000
5 Nov 2020 16:01:25.943        8.516           1.000000
5 Nov 2020 16:02:25.943        8.748           1.000000
5 Nov 2020 16:03:25.943        0.000           0.000000
5 Nov 2020 16:04:25.943        0.000           0.000000
5 Nov 2020 16:05:25.943        0.000           0.000000
5 Nov 2020 16:06:25.943        0.000           0.000000
5 Nov 2020 16:07:25.943        0.000           0.000000
5 Nov 2020 16:08:25.943        0.000           0.000000
5 Nov 2020 16:09:25.943        0.000           0.000000
5 Nov 2020 16:10:25.943        0.000           0.000000
5 Nov 2020 16:11:25.943        0.000           0.000000
5 Nov 2020 16:12:25.943        0.000           0.000000
5 Nov 2020 16:13:25.943        0.000           0.000000
5 Nov 2020 16:14:25.943        0.000           0.000000
5 Nov 2020 16:15:25.943        0.000           0.000000
5 Nov 2020 16:16:25.943        0.000           0.000000
5 Nov 2020 16:17:25.943        0.000           0.000000
5 Nov 2020 16:18:25.943        0.000           0.000000
5 Nov 2020 16:19:25.943        0.000           0.000000
5 Nov 2020 16:20:25.943        0.000           0.000000
5 Nov 2020 16:21:25.943        0.000           0.000000
5 Nov 2020 16:22:25.943        0.000           0.000000
5 Nov 2020 16:23:25.943        0.000           0.000000
5 Nov 2020 16:24:25.943        0.000           0.000000
5 Nov 2020 16:25:25.943        0.000           0.000000
5 Nov 2020 16:26:25.943        0.000           0.000000
5 Nov 2020 16:27:25.943        0.000           0.000000
5 Nov 2020 16:28:25.943        0.000           0.000000
