                                     2 Nov 2020 17:32:53
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-SPOC



All Solar Panel Groups
----------------------

       Time (UTCG)          Power (W)    Solar Intensity
------------------------    ---------    ---------------
29 Nov 2020 19:17:18.037        9.232           1.000000
29 Nov 2020 19:18:18.037        9.052           1.000000
29 Nov 2020 19:19:18.037        8.826           1.000000
29 Nov 2020 19:20:18.037        8.533           1.000000
29 Nov 2020 19:21:18.037        8.224           1.000000
29 Nov 2020 19:22:18.037        7.871           1.000000
29 Nov 2020 19:23:18.037        7.488           1.000000
29 Nov 2020 19:24:18.037        7.057           1.000000
29 Nov 2020 19:25:18.037        6.942           1.000000
29 Nov 2020 19:26:18.037        7.307           1.000000
29 Nov 2020 19:27:18.037        7.632           1.000000
29 Nov 2020 19:28:18.037        7.941           1.000000
29 Nov 2020 19:29:18.037        8.208           1.000000
29 Nov 2020 19:30:18.037        2.324           0.275659
29 Nov 2020 19:31:18.037        0.000           0.000000
29 Nov 2020 19:32:18.037        0.000           0.000000
29 Nov 2020 19:33:18.037        0.000           0.000000
29 Nov 2020 19:34:18.037        0.000           0.000000
29 Nov 2020 19:35:18.037        0.000           0.000000
29 Nov 2020 19:36:18.037        0.000           0.000000
29 Nov 2020 19:37:18.037        0.000           0.000000
29 Nov 2020 19:38:18.037        0.000           0.000000
29 Nov 2020 19:39:18.037        0.000           0.000000
29 Nov 2020 19:40:18.037        0.000           0.000000
29 Nov 2020 19:41:18.037        0.000           0.000000
29 Nov 2020 19:42:18.037        0.000           0.000000
29 Nov 2020 19:43:18.037        0.000           0.000000
29 Nov 2020 19:44:18.037        0.000           0.000000
29 Nov 2020 19:45:18.037        0.000           0.000000
29 Nov 2020 19:46:18.037        0.000           0.000000
29 Nov 2020 19:47:18.037        0.000           0.000000
29 Nov 2020 19:48:18.037        0.000           0.000000
29 Nov 2020 19:49:18.037        0.000           0.000000
29 Nov 2020 19:50:18.037        0.000           0.000000
29 Nov 2020 19:51:18.037        0.000           0.000000
29 Nov 2020 19:52:18.037        0.000           0.000000
29 Nov 2020 19:53:18.037        0.000           0.000000
29 Nov 2020 19:54:18.037        0.000           0.000000
29 Nov 2020 19:55:18.037        0.000           0.000000
29 Nov 2020 19:56:18.037        0.000           0.000000
29 Nov 2020 19:57:18.037        0.000           0.000000
29 Nov 2020 19:58:18.037        0.000           0.000000
29 Nov 2020 19:59:18.037        0.000           0.000000
29 Nov 2020 20:00:18.037        0.000           0.000000
29 Nov 2020 20:01:18.037        0.000           0.000000
29 Nov 2020 20:02:18.037        0.000           0.000000
29 Nov 2020 20:03:18.037        0.000           0.000000
29 Nov 2020 20:04:18.037        0.000           0.000000
29 Nov 2020 20:05:18.037        0.000           0.000000
29 Nov 2020 20:06:18.037        1.952           1.000000
29 Nov 2020 20:07:18.037        1.574           1.000000
29 Nov 2020 20:08:18.037        1.180           1.000000
29 Nov 2020 20:09:18.037        0.802           1.000000
29 Nov 2020 20:10:18.037        0.412           1.000000
29 Nov 2020 20:11:18.037        0.021           1.000000
29 Nov 2020 20:12:18.037        0.400           1.000000
29 Nov 2020 20:13:18.037        0.850           1.000000
29 Nov 2020 20:14:18.037        1.308           1.000000
29 Nov 2020 20:15:18.037        1.748           1.000000
29 Nov 2020 20:16:18.037        2.186           1.000000
29 Nov 2020 20:17:18.037        2.619           1.000000
29 Nov 2020 20:18:18.037        3.040           1.000000
29 Nov 2020 20:19:18.037        3.432           1.000000
29 Nov 2020 20:20:18.037        3.833           1.000000
29 Nov 2020 20:21:18.037        4.204           1.000000
29 Nov 2020 20:22:18.037        4.552           1.000000
29 Nov 2020 20:23:18.037        4.887           1.000000
29 Nov 2020 20:24:18.037        5.202           1.000000
29 Nov 2020 20:25:18.037        5.479           1.000000
29 Nov 2020 20:26:18.037        5.743           1.000000
29 Nov 2020 20:27:18.037        5.974           1.000000
29 Nov 2020 20:28:18.037        6.182           1.000000
29 Nov 2020 20:29:18.037        6.359           1.000000
29 Nov 2020 20:30:18.037        6.507           1.000000
29 Nov 2020 20:31:18.037        6.629           1.000000
29 Nov 2020 20:32:18.037        6.712           1.000000
29 Nov 2020 20:33:18.037        6.776           1.000000
29 Nov 2020 20:34:18.037        6.799           1.000000
29 Nov 2020 20:35:18.037        7.087           1.000000
29 Nov 2020 20:36:18.037        7.488           1.000000
