                                    2 Nov 2020 17:34:00
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-SPOC



All Solar Panel Groups
----------------------

      Time (UTCG)          Power (W)    Solar Intensity
-----------------------    ---------    ---------------
1 Dec 2020 19:20:11.338        8.326           1.000000
1 Dec 2020 19:21:11.338        8.068           1.000000
1 Dec 2020 19:22:11.338        7.763           1.000000
1 Dec 2020 19:23:11.338        7.408           1.000000
1 Dec 2020 19:24:11.338        7.014           1.000000
1 Dec 2020 19:25:11.338        6.615           1.000000
1 Dec 2020 19:26:11.338        6.718           1.000000
1 Dec 2020 19:27:11.338        7.057           1.000000
1 Dec 2020 19:28:11.338        7.358           1.000000
1 Dec 2020 19:29:11.338        7.642           1.000000
1 Dec 2020 19:30:11.338        7.878           1.000000
1 Dec 2020 19:31:11.338        2.693           0.333120
1 Dec 2020 19:32:11.338        0.000           0.000000
1 Dec 2020 19:33:11.338        0.000           0.000000
1 Dec 2020 19:34:11.338        0.000           0.000000
1 Dec 2020 19:35:11.338        0.000           0.000000
1 Dec 2020 19:36:11.338        0.000           0.000000
1 Dec 2020 19:37:11.338        0.000           0.000000
1 Dec 2020 19:38:11.338        0.000           0.000000
1 Dec 2020 19:39:11.338        0.000           0.000000
1 Dec 2020 19:40:11.338        0.000           0.000000
1 Dec 2020 19:41:11.338        0.000           0.000000
1 Dec 2020 19:42:11.338        0.000           0.000000
1 Dec 2020 19:43:11.338        0.000           0.000000
1 Dec 2020 19:44:11.338        0.000           0.000000
1 Dec 2020 19:45:11.338        0.000           0.000000
1 Dec 2020 19:46:11.338        0.000           0.000000
1 Dec 2020 19:47:11.338        0.000           0.000000
1 Dec 2020 19:48:11.338        0.000           0.000000
1 Dec 2020 19:49:11.338        0.000           0.000000
1 Dec 2020 19:50:11.338        0.000           0.000000
1 Dec 2020 19:51:11.338        0.000           0.000000
1 Dec 2020 19:52:11.338        0.000           0.000000
1 Dec 2020 19:53:11.338        0.000           0.000000
1 Dec 2020 19:54:11.338        0.000           0.000000
1 Dec 2020 19:55:11.338        0.000           0.000000
1 Dec 2020 19:56:11.338        0.000           0.000000
1 Dec 2020 19:57:11.338        0.000           0.000000
1 Dec 2020 19:58:11.338        0.000           0.000000
1 Dec 2020 19:59:11.338        0.000           0.000000
1 Dec 2020 20:00:11.338        0.000           0.000000
1 Dec 2020 20:01:11.338        0.000           0.000000
1 Dec 2020 20:02:11.338        0.000           0.000000
1 Dec 2020 20:03:11.338        0.000           0.000000
1 Dec 2020 20:04:11.338        0.000           0.000000
1 Dec 2020 20:05:11.338        0.000           0.000000
1 Dec 2020 20:06:11.338        0.000           0.000000
1 Dec 2020 20:07:11.338        1.763           1.000000
1 Dec 2020 20:08:11.338        1.409           1.000000
1 Dec 2020 20:09:11.338        1.040           1.000000
1 Dec 2020 20:10:11.338        0.668           1.000000
1 Dec 2020 20:11:11.338        0.290           1.000000
1 Dec 2020 20:12:11.338        0.052           1.000000
1 Dec 2020 20:13:11.338        0.491           1.000000
1 Dec 2020 20:14:11.338        0.914           1.000000
1 Dec 2020 20:15:11.338        1.352           1.000000
1 Dec 2020 20:16:11.338        1.770           1.000000
1 Dec 2020 20:17:11.338        2.195           1.000000
1 Dec 2020 20:18:11.338        2.594           1.000000
