                                     2 Nov 2020 17:24:34
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-SPOC



All Solar Panel Groups
----------------------

       Time (UTCG)          Power (W)    Solar Intensity
------------------------    ---------    ---------------
 9 Nov 2020 12:09:55.821        1.443           1.000000
 9 Nov 2020 12:10:55.821        1.886           1.000000
 9 Nov 2020 12:11:55.821        2.266           1.000000
 9 Nov 2020 12:12:55.821        2.690           1.000000
 9 Nov 2020 12:13:55.821        3.081           1.000000
 9 Nov 2020 12:14:55.821        3.467           1.000000
 9 Nov 2020 12:15:55.821        3.834           1.000000
 9 Nov 2020 12:16:55.821        4.182           1.000000
 9 Nov 2020 12:17:55.821        4.526           1.000000
 9 Nov 2020 12:18:55.821        4.914           1.000000
 9 Nov 2020 12:19:55.821        5.187           1.000000
 9 Nov 2020 12:20:55.821        5.474           1.000000
 9 Nov 2020 12:21:55.821        5.735           1.000000
 9 Nov 2020 12:22:55.821        5.985           1.000000
 9 Nov 2020 12:23:55.821        6.242           1.000000
 9 Nov 2020 12:24:55.821        6.426           1.000000
 9 Nov 2020 12:25:55.821        6.594           1.000000
 9 Nov 2020 12:26:55.821        6.747           1.000000
 9 Nov 2020 12:27:55.821        6.858           1.000000
 9 Nov 2020 12:28:55.821        6.941           1.000000
 9 Nov 2020 12:29:55.821        7.022           1.000000
 9 Nov 2020 12:30:55.821        7.065           1.000000
 9 Nov 2020 12:31:55.821        7.190           1.000000
 9 Nov 2020 12:32:55.821        7.548           1.000000
 9 Nov 2020 12:33:55.821        7.930           1.000000
 9 Nov 2020 12:34:55.821        8.261           1.000000
 9 Nov 2020 12:35:55.821        8.540           1.000000
 9 Nov 2020 12:36:55.821        8.825           1.000000
 9 Nov 2020 12:37:55.821        9.031           1.000000
 9 Nov 2020 12:38:55.821        9.256           1.000000
 9 Nov 2020 12:39:55.821        9.397           1.000000
 9 Nov 2020 12:40:55.821        9.490           1.000000
 9 Nov 2020 12:41:55.821        9.569           1.000000
 9 Nov 2020 12:42:55.821        9.593           1.000000
 9 Nov 2020 12:43:55.821        9.581           1.000000
 9 Nov 2020 12:44:55.821        9.510           1.000000
 9 Nov 2020 12:45:55.821        9.440           1.000000
 9 Nov 2020 12:46:55.821        9.310           1.000000
 9 Nov 2020 12:47:55.821        9.151           1.000000
 9 Nov 2020 12:48:55.821        8.938           1.000000
 9 Nov 2020 12:49:55.821        8.720           1.000000
 9 Nov 2020 12:50:55.821        8.459           1.000000
 9 Nov 2020 12:51:55.821        8.120           1.000000
 9 Nov 2020 12:52:55.821        7.794           1.000000
 9 Nov 2020 12:53:55.821        7.398           1.000000
 9 Nov 2020 12:54:55.821        7.073           1.000000
 9 Nov 2020 12:55:55.821        7.406           1.000000
 9 Nov 2020 12:56:55.821        7.742           1.000000
 9 Nov 2020 12:57:55.821        7.992           1.000000
 9 Nov 2020 12:58:55.821        8.243           1.000000
 9 Nov 2020 12:59:55.821        8.478           1.000000
 9 Nov 2020 13:00:55.821        0.000           0.000000
 9 Nov 2020 13:01:55.821        0.000           0.000000
 9 Nov 2020 13:02:55.821        0.000           0.000000
 9 Nov 2020 13:03:55.821        0.000           0.000000
 9 Nov 2020 13:04:55.821        0.000           0.000000
 9 Nov 2020 13:05:55.821        0.000           0.000000
 9 Nov 2020 13:06:55.821        0.000           0.000000
 9 Nov 2020 13:07:55.821        0.000           0.000000
 9 Nov 2020 13:08:55.821        0.000           0.000000
 9 Nov 2020 13:09:55.821        0.000           0.000000
 9 Nov 2020 13:10:55.821        0.000           0.000000
 9 Nov 2020 13:11:55.821        0.000           0.000000
 9 Nov 2020 13:12:55.821        0.000           0.000000
 9 Nov 2020 13:13:55.821        0.000           0.000000
 9 Nov 2020 13:14:55.821        0.000           0.000000
 9 Nov 2020 13:15:55.821        0.000           0.000000
 9 Nov 2020 13:16:55.821        0.000           0.000000
 9 Nov 2020 13:17:55.821        0.000           0.000000
 9 Nov 2020 13:18:55.821        0.000           0.000000
 9 Nov 2020 13:19:55.821        0.000           0.000000
 9 Nov 2020 13:20:55.821        0.000           0.000000
 9 Nov 2020 13:21:55.821        0.000           0.000000
 9 Nov 2020 13:22:55.821        0.000           0.000000
 9 Nov 2020 13:23:55.821        0.000           0.000000
 9 Nov 2020 13:24:55.821        0.000           0.000000
 9 Nov 2020 13:25:55.821        0.000           0.000000
 9 Nov 2020 13:26:55.821        0.000           0.000000
 9 Nov 2020 13:27:55.821        0.000           0.000000
 9 Nov 2020 13:28:55.821        0.000           0.000000
 9 Nov 2020 13:29:55.821        0.000           0.000000
 9 Nov 2020 13:30:55.821        0.000           0.000000
 9 Nov 2020 13:31:55.821        0.000           0.000000
 9 Nov 2020 13:32:55.821        0.000           0.000000
 9 Nov 2020 13:33:55.821        0.000           0.000000
 9 Nov 2020 13:34:55.821        0.000           0.000000
 9 Nov 2020 13:35:55.821        2.747           1.000000
 9 Nov 2020 13:36:55.821        2.383           1.000000
 9 Nov 2020 13:37:55.821        2.046           1.000000
 9 Nov 2020 13:38:55.821        1.698           1.000000
 9 Nov 2020 13:39:55.821        1.328           1.000000
 9 Nov 2020 13:40:55.821        0.968           1.000000
 9 Nov 2020 13:41:55.821        1.057           1.000000
 9 Nov 2020 13:42:55.821        1.476           1.000000
 9 Nov 2020 13:43:55.821        1.904           1.000000
 9 Nov 2020 13:44:55.821        2.325           1.000000
