                                    25 Oct 2020 16:36:25
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-SPOC



All Solar Panel Groups
----------------------

       Time (UTCG)          Power (W)    Solar Intensity
------------------------    ---------    ---------------
28 Nov 2020 05:02:27.426        0.000           0.000000
28 Nov 2020 05:03:27.426        0.000           0.000000
28 Nov 2020 05:04:27.426        0.000           0.000000
28 Nov 2020 05:05:27.426        0.000           0.000000
28 Nov 2020 05:06:27.426        0.000           0.000000
28 Nov 2020 05:07:27.426        0.000           0.000000
28 Nov 2020 05:08:27.426        0.000           0.000000
28 Nov 2020 05:09:27.426        0.000           0.000000
28 Nov 2020 05:10:27.426        0.000           0.000000
28 Nov 2020 05:11:27.426        0.000           0.000000
28 Nov 2020 05:12:27.426        0.000           0.000000
28 Nov 2020 05:13:27.426        0.000           0.000000
28 Nov 2020 05:14:27.426        0.000           0.000000
28 Nov 2020 05:15:27.426        0.000           0.000000
28 Nov 2020 05:16:27.426        0.000           0.000000
28 Nov 2020 05:17:27.426        0.000           0.000000
28 Nov 2020 05:18:27.426        0.000           0.000000
28 Nov 2020 05:19:27.426        0.000           0.000000
28 Nov 2020 05:20:27.426        0.000           0.000000
28 Nov 2020 05:21:27.426        0.000           0.000000
28 Nov 2020 05:22:27.426        0.000           0.000000
28 Nov 2020 05:23:27.426        0.000           0.000000
28 Nov 2020 05:24:27.426        1.906           1.000000
28 Nov 2020 05:25:27.426        1.519           1.000000
28 Nov 2020 05:26:27.426        1.128           1.000000
28 Nov 2020 05:27:27.426        0.732           1.000000
28 Nov 2020 05:28:27.426        0.327           1.000000
28 Nov 2020 05:29:27.426        0.064           1.000000
28 Nov 2020 05:30:27.426        0.529           1.000000
28 Nov 2020 05:31:27.426        0.992           1.000000
28 Nov 2020 05:32:27.426        1.454           1.000000
28 Nov 2020 05:33:27.426        1.911           1.000000
28 Nov 2020 05:34:27.426        2.358           1.000000
28 Nov 2020 05:35:27.426        2.786           1.000000
28 Nov 2020 05:36:27.426        3.208           1.000000
28 Nov 2020 05:37:27.426        3.617           1.000000
28 Nov 2020 05:38:27.426        4.009           1.000000
28 Nov 2020 05:39:27.426        4.379           1.000000
28 Nov 2020 05:40:27.426        4.734           1.000000
28 Nov 2020 05:41:27.426        5.066           1.000000
28 Nov 2020 05:42:27.426        5.373           1.000000
28 Nov 2020 05:43:27.426        5.658           1.000000
28 Nov 2020 05:44:27.426        5.913           1.000000
28 Nov 2020 05:45:27.426        6.146           1.000000
28 Nov 2020 05:46:27.426        6.353           1.000000
