                                    25 Oct 2020 16:36:35
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-SPOC



All Solar Panel Groups
----------------------

       Time (UTCG)          Power (W)    Solar Intensity
------------------------    ---------    ---------------
28 Nov 2020 20:04:49.135        9.335           1.000000
28 Nov 2020 20:05:49.135        9.124           1.000000
28 Nov 2020 20:06:49.135        8.874           1.000000
28 Nov 2020 20:07:49.135        8.576           1.000000
28 Nov 2020 20:08:49.135        8.251           1.000000
28 Nov 2020 20:09:49.135        7.885           1.000000
28 Nov 2020 20:10:49.135        7.467           1.000000
28 Nov 2020 20:11:49.135        7.039           1.000000
28 Nov 2020 20:12:49.135        7.152           1.000000
28 Nov 2020 20:13:49.135        7.514           1.000000
28 Nov 2020 20:14:49.135        7.838           1.000000
28 Nov 2020 20:15:49.135        8.133           1.000000
28 Nov 2020 20:16:49.135        8.388           1.000000
28 Nov 2020 20:17:49.135        0.000           0.000000
28 Nov 2020 20:18:49.135        0.000           0.000000
28 Nov 2020 20:19:49.135        0.000           0.000000
28 Nov 2020 20:20:49.135        0.000           0.000000
28 Nov 2020 20:21:49.135        0.000           0.000000
28 Nov 2020 20:22:49.135        0.000           0.000000
28 Nov 2020 20:23:49.135        0.000           0.000000
28 Nov 2020 20:24:49.135        0.000           0.000000
28 Nov 2020 20:25:49.135        0.000           0.000000
28 Nov 2020 20:26:49.135        0.000           0.000000
28 Nov 2020 20:27:49.135        0.000           0.000000
28 Nov 2020 20:28:49.135        0.000           0.000000
28 Nov 2020 20:29:49.135        0.000           0.000000
28 Nov 2020 20:30:49.135        0.000           0.000000
28 Nov 2020 20:31:49.135        0.000           0.000000
28 Nov 2020 20:32:49.135        0.000           0.000000
28 Nov 2020 20:33:49.135        0.000           0.000000
28 Nov 2020 20:34:49.135        0.000           0.000000
28 Nov 2020 20:35:49.135        0.000           0.000000
28 Nov 2020 20:36:49.135        0.000           0.000000
28 Nov 2020 20:37:49.135        0.000           0.000000
28 Nov 2020 20:38:49.135        0.000           0.000000
28 Nov 2020 20:39:49.135        0.000           0.000000
28 Nov 2020 20:40:49.135        0.000           0.000000
28 Nov 2020 20:41:49.135        0.000           0.000000
28 Nov 2020 20:42:49.135        0.000           0.000000
28 Nov 2020 20:43:49.135        0.000           0.000000
28 Nov 2020 20:44:49.135        0.000           0.000000
28 Nov 2020 20:45:49.135        0.000           0.000000
28 Nov 2020 20:46:49.135        0.000           0.000000
28 Nov 2020 20:47:49.135        0.000           0.000000
28 Nov 2020 20:48:49.135        0.000           0.000000
28 Nov 2020 20:49:49.135        0.000           0.000000
28 Nov 2020 20:50:49.135        0.000           0.000000
28 Nov 2020 20:51:49.135        0.000           0.000000
28 Nov 2020 20:52:49.135        0.000           0.000000
28 Nov 2020 20:53:49.135        1.875           1.000000
28 Nov 2020 20:54:49.135        1.498           1.000000
28 Nov 2020 20:55:49.135        1.106           1.000000
28 Nov 2020 20:56:49.135        0.707           1.000000
28 Nov 2020 20:57:49.135        0.306           1.000000
28 Nov 2020 20:58:49.135        0.079           1.000000
28 Nov 2020 20:59:49.135        0.540           1.000000
28 Nov 2020 21:00:49.135        1.009           1.000000
28 Nov 2020 21:01:49.135        1.463           1.000000
28 Nov 2020 21:02:49.135        1.920           1.000000
28 Nov 2020 21:03:49.135        2.360           1.000000
28 Nov 2020 21:04:49.135        2.787           1.000000
28 Nov 2020 21:05:49.135        3.212           1.000000
28 Nov 2020 21:06:49.135        3.618           1.000000
28 Nov 2020 21:07:49.135        4.015           1.000000
28 Nov 2020 21:08:49.135        4.377           1.000000
28 Nov 2020 21:09:49.135        4.718           1.000000
28 Nov 2020 21:10:49.135        5.045           1.000000
28 Nov 2020 21:11:49.135        5.354           1.000000
28 Nov 2020 21:12:49.135        5.646           1.000000
28 Nov 2020 21:13:49.135        5.888           1.000000
28 Nov 2020 21:14:49.135        6.123           1.000000
28 Nov 2020 21:15:49.135        6.324           1.000000
28 Nov 2020 21:16:49.135        6.498           1.000000
28 Nov 2020 21:17:49.135        6.636           1.000000
28 Nov 2020 21:18:49.135        6.751           1.000000
28 Nov 2020 21:19:49.135        6.827           1.000000
28 Nov 2020 21:20:49.135        6.880           1.000000
28 Nov 2020 21:21:49.135        6.898           1.000000
28 Nov 2020 21:22:49.135        7.309           1.000000
28 Nov 2020 21:23:49.135        7.725           1.000000
28 Nov 2020 21:24:49.135        8.104           1.000000
28 Nov 2020 21:25:49.135        8.457           1.000000
28 Nov 2020 21:26:49.135        8.763           1.000000
28 Nov 2020 21:27:49.135        9.031           1.000000
28 Nov 2020 21:28:49.135        9.252           1.000000
28 Nov 2020 21:29:49.135        9.433           1.000000
28 Nov 2020 21:30:49.135        9.572           1.000000
28 Nov 2020 21:31:49.135        9.666           1.000000
28 Nov 2020 21:32:49.135        9.710           1.000000
28 Nov 2020 21:33:49.135        9.727           1.000000
28 Nov 2020 21:34:49.135        9.693           1.000000
28 Nov 2020 21:35:49.135        9.610           1.000000
28 Nov 2020 21:36:49.135        9.497           1.000000
28 Nov 2020 21:37:49.135        9.324           1.000000
28 Nov 2020 21:38:49.135        9.104           1.000000
28 Nov 2020 21:39:49.135        8.846           1.000000
28 Nov 2020 21:40:49.135        8.554           1.000000
28 Nov 2020 21:41:49.135        8.223           1.000000
28 Nov 2020 21:42:49.135        7.846           1.000000
28 Nov 2020 21:43:49.135        7.433           1.000000
28 Nov 2020 21:44:49.135        7.002           1.000000
28 Nov 2020 21:45:49.135        7.169           1.000000
28 Nov 2020 21:46:49.135        7.533           1.000000
28 Nov 2020 21:47:49.135        7.855           1.000000
28 Nov 2020 21:48:49.135        8.143           1.000000
28 Nov 2020 21:49:49.135        8.401           1.000000
