                                   25 Oct 2020 16:40:34
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-SPOC



All Solar Panel Groups
----------------------

      Time (UTCG)          Power (W)    Solar Intensity
-----------------------    ---------    ---------------
3 Dec 2020 01:03:59.517        0.000           0.000000
3 Dec 2020 01:04:59.517        0.000           0.000000
3 Dec 2020 01:05:59.517        0.000           0.000000
3 Dec 2020 01:06:59.517        0.000           0.000000
3 Dec 2020 01:07:59.517        0.000           0.000000
3 Dec 2020 01:08:59.517        0.000           0.000000
3 Dec 2020 01:09:59.517        0.000           0.000000
3 Dec 2020 01:10:59.517        0.000           0.000000
3 Dec 2020 01:11:59.517        0.000           0.000000
3 Dec 2020 01:12:59.517        0.000           0.000000
3 Dec 2020 01:13:59.517        0.000           0.000000
3 Dec 2020 01:14:59.517        0.000           0.000000
3 Dec 2020 01:15:59.517        0.000           0.000000
3 Dec 2020 01:16:59.517        0.000           0.000000
3 Dec 2020 01:17:59.517        0.000           0.000000
3 Dec 2020 01:18:59.517        0.000           0.000000
3 Dec 2020 01:19:59.517        0.000           0.000000
3 Dec 2020 01:20:59.517        0.000           0.000000
3 Dec 2020 01:21:59.517        0.000           0.000000
3 Dec 2020 01:22:59.517        0.000           0.000000
3 Dec 2020 01:23:59.517        0.000           0.000000
3 Dec 2020 01:24:59.517        0.000           0.000000
3 Dec 2020 01:25:59.517        0.000           0.000000
3 Dec 2020 01:26:59.517        0.000           0.000000
3 Dec 2020 01:27:59.517        0.000           0.000000
3 Dec 2020 01:28:59.517        0.000           0.000000
3 Dec 2020 01:29:59.517        0.000           0.000000
3 Dec 2020 01:30:59.517        0.000           0.000000
3 Dec 2020 01:31:59.517        0.000           0.000000
3 Dec 2020 01:32:59.517        1.358           0.648997
3 Dec 2020 01:33:59.517        1.757           1.000000
3 Dec 2020 01:34:59.517        1.411           1.000000
3 Dec 2020 01:35:59.517        1.059           1.000000
3 Dec 2020 01:36:59.517        0.704           1.000000
3 Dec 2020 01:37:59.517        0.346           1.000000
3 Dec 2020 01:38:59.517        0.000           1.000000
3 Dec 2020 01:39:59.517        0.395           1.000000
3 Dec 2020 01:40:59.517        0.812           1.000000
3 Dec 2020 01:41:59.517        1.227           1.000000
3 Dec 2020 01:42:59.517        1.637           1.000000
3 Dec 2020 01:43:59.517        2.039           1.000000
3 Dec 2020 01:44:59.517        2.430           1.000000
3 Dec 2020 01:45:59.517        2.810           1.000000
3 Dec 2020 01:46:59.517        3.172           1.000000
3 Dec 2020 01:47:59.517        3.519           1.000000
3 Dec 2020 01:48:59.517        3.861           1.000000
3 Dec 2020 01:49:59.517        4.173           1.000000
3 Dec 2020 01:50:59.517        4.485           1.000000
3 Dec 2020 01:51:59.517        4.762           1.000000
3 Dec 2020 01:52:59.517        5.021           1.000000
3 Dec 2020 01:53:59.517        5.257           1.000000
3 Dec 2020 01:54:59.517        5.465           1.000000
3 Dec 2020 01:55:59.517        5.653           1.000000
3 Dec 2020 01:56:59.517        5.810           1.000000
3 Dec 2020 01:57:59.517        5.947           1.000000
3 Dec 2020 01:58:59.517        6.049           1.000000
3 Dec 2020 01:59:59.517        6.129           1.000000
3 Dec 2020 02:00:59.517        6.182           1.000000
3 Dec 2020 02:01:59.517        6.201           1.000000
3 Dec 2020 02:02:59.517        6.490           1.000000
3 Dec 2020 02:03:59.517        6.869           1.000000
3 Dec 2020 02:04:59.517        7.223           1.000000
3 Dec 2020 02:05:59.517        7.550           1.000000
3 Dec 2020 02:06:59.517        7.826           1.000000
3 Dec 2020 02:07:59.517        8.071           1.000000
3 Dec 2020 02:08:59.517        8.277           1.000000
3 Dec 2020 02:09:59.517        8.453           1.000000
3 Dec 2020 02:10:59.517        8.594           1.000000
3 Dec 2020 02:11:59.517        8.683           1.000000
3 Dec 2020 02:12:59.517        8.732           1.000000
3 Dec 2020 02:13:59.517        8.744           1.000000
3 Dec 2020 02:14:59.517        8.721           1.000000
3 Dec 2020 02:15:59.517        8.645           1.000000
3 Dec 2020 02:16:59.517        8.538           1.000000
3 Dec 2020 02:17:59.517        8.400           1.000000
3 Dec 2020 02:18:59.517        8.210           1.000000
3 Dec 2020 02:19:59.517        7.991           1.000000
3 Dec 2020 02:20:59.517        7.731           1.000000
3 Dec 2020 02:21:59.517        7.433           1.000000
3 Dec 2020 02:22:59.517        7.107           1.000000
3 Dec 2020 02:23:59.517        6.746           1.000000
3 Dec 2020 02:24:59.517        6.357           1.000000
3 Dec 2020 02:25:59.517        6.379           1.000000
3 Dec 2020 02:26:59.517        6.714           1.000000
3 Dec 2020 02:27:59.517        7.012           1.000000
3 Dec 2020 02:28:59.517        7.276           1.000000
3 Dec 2020 02:29:59.517        7.511           1.000000
3 Dec 2020 02:30:59.517        7.713           1.000000
3 Dec 2020 02:31:59.517        0.000           0.000000
3 Dec 2020 02:32:59.517        0.000           0.000000
3 Dec 2020 02:33:59.517        0.000           0.000000
3 Dec 2020 02:34:59.517        0.000           0.000000
3 Dec 2020 02:35:59.517        0.000           0.000000
3 Dec 2020 02:36:59.517        0.000           0.000000
3 Dec 2020 02:37:59.517        0.000           0.000000
3 Dec 2020 02:38:59.517        0.000           0.000000
3 Dec 2020 02:39:59.517        0.000           0.000000
3 Dec 2020 02:40:59.517        0.000           0.000000
3 Dec 2020 02:41:59.517        0.000           0.000000
3 Dec 2020 02:42:59.517        0.000           0.000000
3 Dec 2020 02:43:59.517        0.000           0.000000
3 Dec 2020 02:44:59.517        0.000           0.000000
3 Dec 2020 02:45:59.517        0.000           0.000000
3 Dec 2020 02:46:59.517        0.000           0.000000
3 Dec 2020 02:47:59.517        0.000           0.000000
3 Dec 2020 02:48:59.517        0.000           0.000000
3 Dec 2020 02:49:59.517        0.000           0.000000
3 Dec 2020 02:50:59.517        0.000           0.000000
3 Dec 2020 02:51:59.517        0.000           0.000000
3 Dec 2020 02:52:59.517        0.000           0.000000
3 Dec 2020 02:53:59.517        0.000           0.000000
3 Dec 2020 02:54:59.517        0.000           0.000000
3 Dec 2020 02:55:59.517        0.000           0.000000
3 Dec 2020 02:56:59.517        0.000           0.000000
3 Dec 2020 02:57:59.517        0.000           0.000000
3 Dec 2020 02:58:59.517        0.000           0.000000
3 Dec 2020 02:59:59.517        0.000           0.000000
3 Dec 2020 03:00:59.517        0.000           0.000000
