                                     2 Nov 2020 17:30:14
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-SPOC



All Solar Panel Groups
----------------------

       Time (UTCG)          Power (W)    Solar Intensity
------------------------    ---------    ---------------
22 Nov 2020 21:37:48.117        8.404           1.000000
22 Nov 2020 21:38:48.117        8.059           1.000000
22 Nov 2020 21:39:48.117        7.657           1.000000
22 Nov 2020 21:40:48.117        7.236           1.000000
22 Nov 2020 21:41:48.117        7.533           1.000000
22 Nov 2020 21:42:48.117        7.855           1.000000
22 Nov 2020 21:43:48.117        8.172           1.000000
22 Nov 2020 21:44:48.117        8.438           1.000000
22 Nov 2020 21:45:48.117        8.675           1.000000
22 Nov 2020 21:46:48.117        0.000           0.000000
22 Nov 2020 21:47:48.117        0.000           0.000000
22 Nov 2020 21:48:48.117        0.000           0.000000
22 Nov 2020 21:49:48.117        0.000           0.000000
22 Nov 2020 21:50:48.117        0.000           0.000000
22 Nov 2020 21:51:48.117        0.000           0.000000
22 Nov 2020 21:52:48.117        0.000           0.000000
22 Nov 2020 21:53:48.117        0.000           0.000000
22 Nov 2020 21:54:48.117        0.000           0.000000
22 Nov 2020 21:55:48.117        0.000           0.000000
22 Nov 2020 21:56:48.117        0.000           0.000000
22 Nov 2020 21:57:48.117        0.000           0.000000
22 Nov 2020 21:58:48.117        0.000           0.000000
22 Nov 2020 21:59:48.117        0.000           0.000000
22 Nov 2020 22:00:48.117        0.000           0.000000
22 Nov 2020 22:01:48.117        0.000           0.000000
22 Nov 2020 22:02:48.117        0.000           0.000000
22 Nov 2020 22:03:48.117        0.000           0.000000
22 Nov 2020 22:04:48.117        0.000           0.000000
22 Nov 2020 22:05:48.117        0.000           0.000000
22 Nov 2020 22:06:48.117        0.000           0.000000
22 Nov 2020 22:07:48.117        0.000           0.000000
22 Nov 2020 22:08:48.117        0.000           0.000000
22 Nov 2020 22:09:48.117        0.000           0.000000
22 Nov 2020 22:10:48.117        0.000           0.000000
22 Nov 2020 22:11:48.117        0.000           0.000000
22 Nov 2020 22:12:48.117        0.000           0.000000
22 Nov 2020 22:13:48.117        0.000           0.000000
22 Nov 2020 22:14:48.117        0.000           0.000000
22 Nov 2020 22:15:48.117        0.000           0.000000
22 Nov 2020 22:16:48.117        0.000           0.000000
22 Nov 2020 22:17:48.117        0.000           0.000000
22 Nov 2020 22:18:48.117        0.000           0.000000
22 Nov 2020 22:19:48.117        0.000           0.000000
22 Nov 2020 22:20:48.117        0.000           0.000000
22 Nov 2020 22:21:48.117        0.565           0.212722
22 Nov 2020 22:22:48.117        2.291           1.000000
22 Nov 2020 22:23:48.117        1.915           1.000000
22 Nov 2020 22:24:48.117        1.544           1.000000
22 Nov 2020 22:25:48.117        1.154           1.000000
22 Nov 2020 22:26:48.117        0.773           1.000000
22 Nov 2020 22:27:48.117        0.746           1.000000
22 Nov 2020 22:28:48.117        1.177           1.000000
22 Nov 2020 22:29:48.117        1.631           1.000000
22 Nov 2020 22:30:48.117        2.062           1.000000
22 Nov 2020 22:31:48.117        2.497           1.000000
22 Nov 2020 22:32:48.117        2.922           1.000000
22 Nov 2020 22:33:48.117        3.341           1.000000
22 Nov 2020 22:34:48.117        3.720           1.000000
22 Nov 2020 22:35:48.117        4.119           1.000000
22 Nov 2020 22:36:48.117        4.488           1.000000
22 Nov 2020 22:37:48.117        4.839           1.000000
22 Nov 2020 22:38:48.117        5.177           1.000000
22 Nov 2020 22:39:48.117        5.480           1.000000
22 Nov 2020 22:40:48.117        5.777           1.000000
22 Nov 2020 22:41:48.117        6.044           1.000000
22 Nov 2020 22:42:48.117        6.291           1.000000
22 Nov 2020 22:43:48.117        6.495           1.000000
22 Nov 2020 22:44:48.117        6.683           1.000000
22 Nov 2020 22:45:48.117        6.847           1.000000
22 Nov 2020 22:46:48.117        6.980           1.000000
22 Nov 2020 22:47:48.117        7.083           1.000000
22 Nov 2020 22:48:48.117        7.149           1.000000
22 Nov 2020 22:49:48.117        7.200           1.000000
22 Nov 2020 22:50:48.117        7.273           1.000000
22 Nov 2020 22:51:48.117        7.691           1.000000
22 Nov 2020 22:52:48.117        8.069           1.000000
22 Nov 2020 22:53:48.117        8.446           1.000000
22 Nov 2020 22:54:48.117        8.771           1.000000
22 Nov 2020 22:55:48.117        9.046           1.000000
22 Nov 2020 22:56:48.117        9.283           1.000000
22 Nov 2020 22:57:48.117        9.526           1.000000
22 Nov 2020 22:58:48.117        9.658           1.000000
22 Nov 2020 22:59:48.117        9.766           1.000000
22 Nov 2020 23:00:48.117        9.866           1.000000
22 Nov 2020 23:01:48.117        9.898           1.000000
22 Nov 2020 23:02:48.117        9.906           1.000000
22 Nov 2020 23:03:48.117        9.866           1.000000
22 Nov 2020 23:04:48.117        9.762           1.000000
22 Nov 2020 23:05:48.117        9.642           1.000000
22 Nov 2020 23:06:48.117        9.475           1.000000
22 Nov 2020 23:07:48.117        9.271           1.000000
22 Nov 2020 23:08:48.117        9.026           1.000000
22 Nov 2020 23:09:48.117        8.715           1.000000
22 Nov 2020 23:10:48.117        8.408           1.000000
22 Nov 2020 23:11:48.117        8.032           1.000000
22 Nov 2020 23:12:48.117        7.636           1.000000
22 Nov 2020 23:13:48.117        7.227           1.000000
22 Nov 2020 23:14:48.117        7.541           1.000000
22 Nov 2020 23:15:48.117        7.883           1.000000
22 Nov 2020 23:16:48.117        8.182           1.000000
22 Nov 2020 23:17:48.117        8.470           1.000000
22 Nov 2020 23:18:48.117        8.690           1.000000
22 Nov 2020 23:19:48.117        0.000           0.000000
22 Nov 2020 23:20:48.117        0.000           0.000000
22 Nov 2020 23:21:48.117        0.000           0.000000
