25 Nov 2020 20:51:45.689,25 Nov 2020 20:52:15.993,Cumberland_Island
25 Nov 2020 20:51:48.406,25 Nov 2020 20:52:18.711,Jekyll_Island
25 Nov 2020 20:51:49.588,25 Nov 2020 20:52:19.892,St_Simons_Island
25 Nov 2020 20:51:54.574,25 Nov 2020 20:52:24.880,Sapelo_Island
25 Nov 2020 20:51:59.039,25 Nov 2020 20:52:29.346,Ossabaw_Island
25 Nov 2020 20:52:01.563,25 Nov 2020 20:52:31.875,Skidaway
25 Nov 2020 20:52:01.915,25 Nov 2020 20:52:32.225,Wassaw_Island
25 Nov 2020 20:52:03.726,25 Nov 2020 20:52:34.055,Savannah_Coastal_Refuges_Complex
26 Nov 2020 04:58:50.467,26 Nov 2020 05:03:07.836,Ground_Station
26 Nov 2020 20:02:23.995,26 Nov 2020 20:02:54.257,Dry_Tortugas_NP
26 Nov 2020 20:02:33.823,26 Nov 2020 20:03:04.083,Western_Sambo_Ecological_Reserve
26 Nov 2020 20:02:51.454,26 Nov 2020 20:03:21.720,Everglades_NP
26 Nov 2020 20:03:16.942,26 Nov 2020 20:05:42.515,Ground_Station
26 Nov 2020 21:39:53.554,26 Nov 2020 21:42:30.449,Ground_Station
27 Nov 2020 04:10:56.916,27 Nov 2020 04:15:12.860,Ground_Station
27 Nov 2020 20:51:12.314,27 Nov 2020 20:55:10.606,Ground_Station
28 Nov 2020 03:23:22.874,28 Nov 2020 03:26:49.929,Ground_Station
28 Nov 2020 20:03:02.835,28 Nov 2020 20:07:26.376,Ground_Station
28 Nov 2020 20:03:09.174,28 Nov 2020 20:03:39.467,Delta_National_Wildlife_Refuge
28 Nov 2020 20:03:29.479,28 Nov 2020 20:03:59.784,Grand_Bay_NERR
29 Nov 2020 02:36:35.469,29 Nov 2020 02:37:31.500,Ground_Station
29 Nov 2020 04:12:09.233,29 Nov 2020 04:15:36.587,Ground_Station
29 Nov 2020 19:15:20.838,29 Nov 2020 19:19:21.575,Ground_Station
29 Nov 2020 19:16:47.724,29 Nov 2020 19:17:18.037,Cumberland_Island
29 Nov 2020 19:16:50.446,29 Nov 2020 19:17:20.763,Jekyll_Island
29 Nov 2020 19:16:51.630,29 Nov 2020 19:17:21.943,St_Simons_Island
29 Nov 2020 19:16:56.621,29 Nov 2020 19:17:26.942,Sapelo_Island
29 Nov 2020 19:17:01.091,29 Nov 2020 19:17:31.419,Ossabaw_Island
29 Nov 2020 19:17:03.619,29 Nov 2020 19:17:33.959,Skidaway
29 Nov 2020 19:17:03.968,29 Nov 2020 19:17:34.300,Wassaw_Island
29 Nov 2020 19:17:05.791,29 Nov 2020 19:17:36.150,Savannah_Coastal_Refuges_Complex
30 Nov 2020 03:23:51.698,30 Nov 2020 03:28:10.451,Ground_Station
30 Nov 2020 18:27:24.718,30 Nov 2020 18:27:55.011,Dry_Tortugas_NP
30 Nov 2020 18:27:34.523,30 Nov 2020 18:28:04.777,Western_Sambo_Ecological_Reserve
30 Nov 2020 18:27:52.153,30 Nov 2020 18:28:22.415,Everglades_NP
30 Nov 2020 18:28:24.256,30 Nov 2020 18:30:37.739,Ground_Station
30 Nov 2020 20:04:49.887,30 Nov 2020 20:07:34.656,Ground_Station
30 Nov 2020 20:08:04.210,30 Nov 2020 20:08:34.719,St_Catharines_Island
1 Dec 2020 02:35:58.029,1 Dec 2020 02:40:12.470,Ground_Station
1 Dec 2020 19:15:36.555,1 Dec 2020 19:16:06.915,Lacassine_National_Wildlife_Refuge
1 Dec 2020 19:16:09.969,1 Dec 2020 19:20:11.338,Ground_Station
2 Dec 2020 01:48:24.097,2 Dec 2020 01:51:46.256,Ground_Station
2 Dec 2020 18:28:00.872,2 Dec 2020 18:32:24.561,Ground_Station
2 Dec 2020 18:28:07.147,2 Dec 2020 18:28:37.448,Delta_National_Wildlife_Refuge
2 Dec 2020 18:28:27.464,2 Dec 2020 18:28:57.794,Grand_Bay_NERR
3 Dec 2020 01:01:53.802,3 Dec 2020 01:02:07.513,Ground_Station
3 Dec 2020 02:37:04.386,3 Dec 2020 02:40:37.585,Ground_Station
3 Dec 2020 17:40:19.589,3 Dec 2020 17:44:16.864,Ground_Station
3 Dec 2020 17:41:44.371,3 Dec 2020 17:42:14.690,Cumberland_Island
3 Dec 2020 17:41:47.098,3 Dec 2020 17:42:17.425,Jekyll_Island
3 Dec 2020 17:41:48.284,3 Dec 2020 17:42:18.614,St_Simons_Island
3 Dec 2020 17:41:53.281,3 Dec 2020 17:42:23.627,Sapelo_Island
3 Dec 2020 17:41:57.758,3 Dec 2020 17:42:28.111,Ossabaw_Island
3 Dec 2020 17:42:00.287,3 Dec 2020 17:42:30.651,Skidaway
3 Dec 2020 17:42:00.636,3 Dec 2020 17:42:30.991,Wassaw_Island
3 Dec 2020 17:42:20.494,3 Dec 2020 17:42:32.861,Savannah_Coastal_Refuges_Complex
4 Dec 2020 01:48:47.580,4 Dec 2020 01:53:07.612,Ground_Station
