29 Nov 2020 02:37:31.500,29 Nov 2020 19:16:47.724,NA,cruise,0.0,0.0
29 Nov 2020 19:16:47.724,29 Nov 2020 19:17:18.037,Cumberland_Island,imaging,89.696,29.834
29 Nov 2020 19:17:18.037,30 Nov 2020 03:23:51.698,NA,cruise,0.0,0.0
30 Nov 2020 03:23:51.698,30 Nov 2020 03:28:10.451,Ground_Station,data_downlink,0.0,0.0
30 Nov 2020 03:28:10.451,30 Nov 2020 18:27:24.718,NA,cruise,0.0,0.0
30 Nov 2020 18:27:24.718,30 Nov 2020 18:27:55.011,Dry_Tortugas_NP,imaging,78.01,40.801
30 Nov 2020 18:27:55.011,30 Nov 2020 20:08:04.210,NA,cruise,0.0,0.0
30 Nov 2020 20:08:04.210,30 Nov 2020 20:08:34.719,St_Catharines_Island,imaging,79.831,12.721
30 Nov 2020 20:08:34.719,1 Dec 2020 19:16:09.969,NA,cruise,0.0,0.0
1 Dec 2020 19:16:09.969,1 Dec 2020 19:20:11.338,Ground_Station,data_downlink,0.0,0.0
1 Dec 2020 19:20:11.338,2 Dec 2020 18:28:07.147,NA,cruise,0.0,0.0
2 Dec 2020 18:28:07.147,2 Dec 2020 18:28:37.448,Delta_National_Wildlife_Refuge,imaging,86.053,37.682
2 Dec 2020 18:28:37.448,3 Dec 2020 01:01:53.802,NA,cruise,0.0,0.0
3 Dec 2020 01:01:53.802,3 Dec 2020 01:02:07.513,Ground_Station,data_downlink,0.0,0.0
3 Dec 2020 01:02:07.513,3 Dec 2020 17:41:44.371,NA,cruise,0.0,0.0
3 Dec 2020 17:41:44.371,3 Dec 2020 17:42:14.690,Cumberland_Island,imaging,86.385,36.552
3 Dec 2020 17:42:14.690,3 Dec 2020 17:42:20.494,NA,cruise,0.0,0.0
3 Dec 2020 17:42:20.494,3 Dec 2020 17:42:32.861,Savannah_Coastal_Refuges_Complex,imaging,74.781,35.167
3 Dec 2020 17:42:32.861,4 Dec 2020 01:48:47.580,NA,cruise,0.0,0.0
4 Dec 2020 01:48:47.580,4 Dec 2020 01:53:07.612,Ground_Station,data_downlink,0.0,0.0
